Trade #,Type,Signal,Date/Time,Price,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
1298,Exit Short,Short SL,2024-05-01 18:15,57270,1,0,0.00,67750.00,0.00,1700.00,0.59,725.00,0.25
1298,Entry Short,Short,2024-05-01 17:15,57270,1,0,0.00,67750.00,0.00,1700.00,0.59,725.00,0.25
1297,Exit Short,Short SL,2024-04-30 20:00,60665,1,-150.00,-0.05,67750.00,-0.01,1425.00,0.47,1375.00,0.45
1297,Entry Short,Short,2024-04-30 18:30,60635,1,-150.00,-0.05,67750.00,-0.01,1425.00,0.47,1375.00,0.45
1296,Exit Long,Long SL,2024-04-30 17:30,61010,1,-3100.00,-1.01,67900.00,-0.29,1350.00,0.44,3100.00,1.01
1296,Entry Long,Long,2024-04-30 16:45,61630,1,-3100.00,-1.01,67900.00,-0.29,1350.00,0.44,3100.00,1.01
1295,Exit Long,Long SL,2024-04-29 18:00,63445,1,250.00,0.08,71000.00,0.02,1300.00,0.41,625.00,0.20
1295,Entry Long,Long,2024-04-29 17:00,63395,1,250.00,0.08,71000.00,0.02,1300.00,0.41,625.00,0.20
1294,Exit Short,Short SL,2024-04-26 19:45,64495,1,250.00,0.08,70750.00,0.02,3850.00,1.19,0,0.00
1294,Entry Short,Short,2024-04-26 16:45,64545,1,250.00,0.08,70750.00,0.02,3850.00,1.19,0,0.00
1293,Exit Short,Short SL,2024-04-24 18:00,64785,1,250.00,0.08,70500.00,0.02,2225.00,0.69,1675.00,0.52
1293,Entry Short,Short,2024-04-24 16:45,64835,1,250.00,0.08,70500.00,0.02,2225.00,0.69,1675.00,0.52
1292,Exit Long,Long SL,2024-04-22 21:15,66200,1,-3350.00,-1.00,70250.00,-0.31,375.00,0.11,3350.00,1.00
1292,Entry Long,Long,2024-04-22 19:30,66870,1,-3350.00,-1.00,70250.00,-0.31,375.00,0.11,3350.00,1.00
1291,Exit Short,Short SL,2024-04-22 17:30,66085,1,250.00,0.08,73600.00,0.02,2025.00,0.61,350.00,0.11
1291,Entry Short,Short,2024-04-22 17:00,66135,1,250.00,0.08,73600.00,0.02,2025.00,0.61,350.00,0.11
1290,Exit Short,Short SL,2024-04-19 19:30,64515,1,-3200.00,-1.00,73350.00,-0.30,575.00,0.18,3200.00,1.00
1290,Entry Short,Short,2024-04-19 18:30,63875,1,-3200.00,-1.00,73350.00,-0.30,575.00,0.18,3200.00,1.00
1289,Exit Short,Short SL,2024-04-18 20:30,63310,1,250.00,0.08,76550.00,0.02,4650.00,1.47,675.00,0.21
1289,Entry Short,Short,2024-04-18 19:45,63360,1,250.00,0.08,76550.00,0.02,4650.00,1.47,675.00,0.21
1288,Exit Long,Long SL,2024-04-18 18:00,63505,1,-3225.00,-1.01,76300.00,-0.30,250.00,0.08,3225.00,1.01
1288,Entry Long,Long,2024-04-18 17:15,64150,1,-3225.00,-1.01,76300.00,-0.30,250.00,0.08,3225.00,1.01
1287,Exit Short,Short SL,2024-04-17 18:00,60745,1,250.00,0.08,79525.00,0.02,5450.00,1.79,1850.00,0.61
1287,Entry Short,Short,2024-04-17 17:15,60795,1,250.00,0.08,79525.00,0.02,5450.00,1.79,1850.00,0.61
1286,Exit Short,Short SL,2024-04-16 18:15,62280,1,250.00,0.08,79275.00,0.02,2025.00,0.65,1825.00,0.59
1286,Entry Short,Short,2024-04-16 17:00,62330,1,250.00,0.08,79275.00,0.02,2025.00,0.65,1825.00,0.59
1285,Exit Short,Short SL,2024-04-15 18:00,65030,1,250.00,0.08,79025.00,0.02,5225.00,1.61,400.00,0.12
1285,Entry Short,Short,2024-04-15 16:45,65080,1,250.00,0.08,79025.00,0.02,5225.00,1.61,400.00,0.12
1284,Exit Short,Short SL,2024-04-12 17:15,69815,1,250.00,0.07,78775.00,0.02,2150.00,0.62,0,0.00
1284,Entry Short,Short,2024-04-12 16:45,69865,1,250.00,0.07,78775.00,0.02,2150.00,0.62,0,0.00
1283,Exit Long,Long SL,2024-04-11 20:30,70425,1,250.00,0.07,78525.00,0.02,2400.00,0.68,2350.00,0.67
1283,Entry Long,Long,2024-04-11 18:00,70375,1,250.00,0.07,78525.00,0.02,2400.00,0.68,2350.00,0.67
1282,Exit Long,Closing Bell,2024-04-10 22:15,70335,1,5025.00,1.45,78275.00,0.47,5750.00,1.66,350.00,0.10
1282,Entry Long,Long,2024-04-10 18:30,69330,1,5025.00,1.45,78275.00,0.47,5750.00,1.66,350.00,0.10
1281,Exit Short,Short SL,2024-04-09 17:30,69470,1,250.00,0.07,73250.00,0.02,3425.00,0.99,675.00,0.19
1281,Entry Short,Short,2024-04-09 16:45,69520,1,250.00,0.07,73250.00,0.02,3425.00,0.99,675.00,0.19
1280,Exit Long,Long SL,2024-04-08 21:00,72435,1,250.00,0.07,73000.00,0.02,1200.00,0.33,3275.00,0.90
1280,Entry Long,Long,2024-04-08 17:15,72385,1,250.00,0.07,73000.00,0.02,1200.00,0.33,3275.00,0.90
1279,Exit Short,Long,2024-04-08 17:15,72385,1,-3125.00,-0.87,72750.00,-0.29,475.00,0.13,3200.00,0.89
1279,Entry Short,Short,2024-04-08 16:45,71760,1,-3125.00,-0.87,72750.00,-0.29,475.00,0.13,3200.00,0.89
1278,Exit Short,Closing Bell,2024-04-05 22:15,67840,1,-25.00,-0.01,75875.00,0.00,950.00,0.28,2950.00,0.87
1278,Entry Short,Short,2024-04-05 20:00,67835,1,-25.00,-0.01,75875.00,0.00,950.00,0.28,2950.00,0.87
1277,Exit Long,Long SL,2024-04-05 19:30,67965,1,-3450.00,-1.01,75900.00,-0.32,2075.00,0.60,3450.00,1.01
1277,Entry Long,Long,2024-04-05 16:45,68655,1,-3450.00,-1.01,75900.00,-0.32,2075.00,0.60,3450.00,1.01
1276,Exit Short,Short SL,2024-04-03 18:15,66715,1,250.00,0.07,79350.00,0.02,2575.00,0.77,0,0.00
1276,Entry Short,Short,2024-04-03 17:30,66765,1,250.00,0.07,79350.00,0.02,2575.00,0.77,0,0.00
1275,Exit Short,Short SL,2024-04-02 18:30,66030,1,-3275.00,-1.00,79100.00,-0.30,1275.00,0.39,3275.00,1.00
1275,Entry Short,Short,2024-04-02 18:00,65375,1,-3275.00,-1.00,79100.00,-0.30,1275.00,0.39,3275.00,1.00
1274,Exit Long,Long SL,2024-04-02 17:30,65975,1,-3350.00,-1.01,82375.00,-0.31,150.00,0.05,3350.00,1.01
1274,Entry Long,Long,2024-04-02 16:45,66645,1,-3350.00,-1.01,82375.00,-0.31,150.00,0.05,3350.00,1.01
1273,Exit Short,Short SL,2024-04-01 20:45,69500,1,250.00,0.07,85725.00,0.02,4800.00,1.38,900.00,0.26
1273,Entry Short,Short,2024-04-01 16:45,69550,1,250.00,0.07,85725.00,0.02,4800.00,1.38,900.00,0.26
1272,Exit Short,Closing Bell,2024-03-28 21:15,71380,1,250.00,0.07,85475.00,0.02,950.00,0.27,2050.00,0.57
1272,Entry Short,Short,2024-03-28 18:15,71430,1,250.00,0.07,85475.00,0.02,950.00,0.27,2050.00,0.57
1271,Exit Long,Long SL,2024-03-28 16:15,72180,1,-125.00,-0.03,85225.00,-0.01,1450.00,0.40,900.00,0.25
1271,Entry Long,Long,2024-03-28 15:45,72205,1,-125.00,-0.03,85225.00,-0.01,1450.00,0.40,900.00,0.25
1270,Exit Short,Short SL,2024-03-27 17:30,69800,1,-1550.00,-0.45,85350.00,-0.14,2300.00,0.66,2425.00,0.70
1270,Entry Short,Short,2024-03-27 17:00,69490,1,-1550.00,-0.45,85350.00,-0.14,2300.00,0.66,2425.00,0.70
1269,Exit Long,Long SL,2024-03-27 16:15,70065,1,-2550.00,-0.72,86900.00,-0.23,975.00,0.28,3475.00,0.98
1269,Entry Long,Long,2024-03-27 15:45,70575,1,-2550.00,-0.72,86900.00,-0.23,975.00,0.28,3475.00,0.98
1268,Exit Short,Closing Bell,2024-03-26 21:15,69640,1,-950.00,-0.27,89450.00,-0.09,350.00,0.10,1375.00,0.40
1268,Entry Short,Short,2024-03-26 21:00,69450,1,-950.00,-0.27,89450.00,-0.09,350.00,0.10,1375.00,0.40
1267,Exit Long,Long SL,2024-03-25 17:00,69690,1,250.00,0.07,90400.00,0.02,2775.00,0.80,950.00,0.27
1267,Entry Long,Long,2024-03-25 16:30,69640,1,250.00,0.07,90400.00,0.02,2775.00,0.80,950.00,0.27
1266,Exit Long,Long SL,2024-03-22 17:00,63505,1,-3225.00,-1.01,90150.00,-0.29,825.00,0.26,3225.00,1.01
1266,Entry Long,Long,2024-03-22 16:30,64150,1,-3225.00,-1.01,90150.00,-0.29,825.00,0.26,3225.00,1.01
1265,Exit Short,Short SL,2024-03-21 18:00,67000,1,250.00,0.07,93375.00,0.02,4375.00,1.30,400.00,0.12
1265,Entry Short,Short,2024-03-21 16:00,67050,1,250.00,0.07,93375.00,0.02,4375.00,1.30,400.00,0.12
1264,Exit Short,Short Profit,2024-03-20 17:30,62495,1,6400.00,2.01,93125.00,0.59,6400.00,2.01,1125.00,0.35
1264,Entry Short,Short,2024-03-20 16:45,63775,1,6400.00,2.01,93125.00,0.59,6400.00,2.01,1125.00,0.35
1263,Exit Long,Long SL,2024-03-20 16:30,63815,1,-3225.00,-1.00,86725.00,-0.30,1050.00,0.33,3225.00,1.00
1263,Entry Long,Long,2024-03-20 16:00,64460,1,-3225.00,-1.00,86725.00,-0.30,1050.00,0.33,3225.00,1.00
1262,Exit Long,Long Profit,2024-03-19 17:00,64525,1,6350.00,2.01,89950.00,0.59,6350.00,2.01,2725.00,0.86
1262,Entry Long,Long,2024-03-19 15:45,63255,1,6350.00,2.01,89950.00,0.59,6350.00,2.01,2725.00,0.86
1261,Exit Long,Long SL,2024-03-18 17:45,67420,1,-3425.00,-1.01,83600.00,-0.32,500.00,0.15,3425.00,1.01
1261,Entry Long,Long,2024-03-18 17:30,68105,1,-3425.00,-1.01,83600.00,-0.32,500.00,0.15,3425.00,1.01
1260,Exit Short,Short SL,2024-03-18 16:30,67275,1,-600.00,-0.18,87025.00,-0.06,1625.00,0.48,925.00,0.28
1260,Entry Short,Short,2024-03-18 15:45,67155,1,-600.00,-0.18,87025.00,-0.06,1625.00,0.48,925.00,0.28
1259,Exit Short,Short SL,2024-03-15 17:30,68780,1,-3425.00,-1.01,87625.00,-0.31,425.00,0.12,3425.00,1.01
1259,Entry Short,Short,2024-03-15 17:15,68095,1,-3425.00,-1.01,87625.00,-0.31,425.00,0.12,3425.00,1.01
1258,Exit Long,Long SL,2024-03-15 17:00,68345,1,-3475.00,-1.01,91050.00,-0.32,750.00,0.22,3475.00,1.01
1258,Entry Long,Long,2024-03-15 16:00,69040,1,-3475.00,-1.01,91050.00,-0.32,750.00,0.22,3475.00,1.01
1257,Exit Short,Short SL,2024-03-14 16:15,72330,1,-675.00,-0.19,94525.00,-0.06,2900.00,0.80,1450.00,0.40
1257,Entry Short,Short,2024-03-14 15:45,72195,1,-675.00,-0.19,94525.00,-0.06,2900.00,0.80,1450.00,0.40
1256,Exit Long,Long SL,2024-03-13 20:00,73605,1,250.00,0.07,95200.00,0.02,1550.00,0.42,1425.00,0.39
1256,Entry Long,Long,2024-03-13 18:00,73555,1,250.00,0.07,95200.00,0.02,1550.00,0.42,1425.00,0.39
1255,Exit Short,Long,2024-03-13 18:00,73555,1,-2950.00,-0.81,94950.00,-0.27,525.00,0.14,3225.00,0.88
1255,Entry Short,Short,2024-03-13 16:00,72965,1,-2950.00,-0.81,94950.00,-0.27,525.00,0.14,3225.00,0.88
1254,Exit Short,Short Profit,2024-03-12 17:15,70735,1,7225.00,2.00,97900.00,0.66,7225.00,2.00,2375.00,0.66
1254,Entry Short,Short,2024-03-12 16:00,72180,1,7225.00,2.00,97900.00,0.66,7225.00,2.00,2375.00,0.66
1253,Exit Long,Long SL,2024-03-11 17:00,72560,1,-3675.00,-1.00,90675.00,-0.34,1025.00,0.28,3675.00,1.00
1253,Entry Long,Long,2024-03-11 16:15,73295,1,-3675.00,-1.00,90675.00,-0.34,1025.00,0.28,3675.00,1.00
1252,Exit Short,Long,2024-03-11 16:15,73295,1,-2975.00,-0.82,94350.00,-0.27,325.00,0.09,3175.00,0.87
1252,Entry Short,Short,2024-03-11 15:45,72700,1,-2975.00,-0.82,94350.00,-0.27,325.00,0.09,3175.00,0.87
1251,Exit Short,Short Profit,2024-03-08 17:00,67660,1,6925.00,2.01,97325.00,0.64,6925.00,2.01,350.00,0.10
1251,Entry Short,Short,2024-03-08 16:45,69045,1,6925.00,2.01,97325.00,0.64,6925.00,2.01,350.00,0.10
1250,Exit Long,Long SL,2024-03-07 17:45,67815,1,-625.00,-0.18,90400.00,-0.06,1775.00,0.52,750.00,0.22
1250,Entry Long,Long,2024-03-07 16:45,67940,1,-625.00,-0.18,90400.00,-0.06,1775.00,0.52,750.00,0.22
1249,Exit Long,Long SL,2024-03-06 17:30,67145,1,250.00,0.07,91025.00,0.02,2500.00,0.75,1250.00,0.37
1249,Entry Long,Long,2024-03-06 16:45,67095,1,250.00,0.07,91025.00,0.02,2500.00,0.75,1250.00,0.37
1248,Exit Short,Short Profit,2024-03-05 17:00,66190,1,6775.00,2.01,90775.00,0.63,6775.00,2.01,2825.00,0.84
1248,Entry Short,Short,2024-03-05 16:45,67545,1,6775.00,2.01,90775.00,0.63,6775.00,2.01,2825.00,0.84
1247,Exit Long,Long SL,2024-03-04 17:30,67220,1,175.00,0.05,84000.00,0.02,2275.00,0.68,1050.00,0.31
1247,Entry Long,Long,2024-03-04 16:45,67185,1,175.00,0.05,84000.00,0.02,2275.00,0.68,1050.00,0.31
1246,Exit Long,Long SL,2024-03-01 20:15,62785,1,250.00,0.08,83825.00,0.02,2525.00,0.80,925.00,0.29
1246,Entry Long,Long,2024-03-01 18:45,62735,1,250.00,0.08,83825.00,0.02,2525.00,0.80,925.00,0.29
1245,Exit Short,Short SL,2024-03-01 17:15,62300,1,250.00,0.08,83575.00,0.02,2575.00,0.83,200.00,0.06
1245,Entry Short,Short,2024-03-01 16:45,62350,1,250.00,0.08,83575.00,0.02,2575.00,0.83,200.00,0.06
1244,Exit Short,Short Profit,2024-02-29 18:30,62065,1,6350.00,2.01,83325.00,0.59,6350.00,2.01,0,0.00
1244,Entry Short,Short,2024-02-29 17:15,63335,1,6350.00,2.01,83325.00,0.59,6350.00,2.01,0,0.00
1243,Exit Short,Short SL,2024-02-28 19:45,61515,1,250.00,0.08,76975.00,0.02,7750.00,2.52,150.00,0.05
1243,Entry Short,Short,2024-02-28 19:15,61565,1,250.00,0.08,76975.00,0.02,7750.00,2.52,150.00,0.05
1242,Exit Long,Long Profit,2024-02-28 18:00,63445,1,6225.00,2.00,76725.00,0.58,6225.00,2.00,500.00,0.16
1242,Entry Long,Long,2024-02-28 17:30,62200,1,6225.00,2.00,76725.00,0.58,6225.00,2.00,500.00,0.16
1241,Exit Long,Long SL,2024-02-27 21:30,57515,1,-2925.00,-1.01,70500.00,-0.27,75.00,0.03,2925.00,1.01
1241,Entry Long,Long,2024-02-27 21:00,58100,1,-2925.00,-1.01,70500.00,-0.27,75.00,0.03,2925.00,1.01
1240,Exit Short,Short SL,2024-02-27 17:30,57645,1,-825.00,-0.29,73425.00,-0.08,2650.00,0.92,1650.00,0.57
1240,Entry Short,Short,2024-02-27 17:00,57480,1,-825.00,-0.29,73425.00,-0.08,2650.00,0.92,1650.00,0.57
1239,Exit Long,Long Profit,2024-02-26 17:00,54490,1,5350.00,2.00,74250.00,0.50,5350.00,2.00,125.00,0.05
1239,Entry Long,Long,2024-02-26 16:45,53420,1,5350.00,2.00,74250.00,0.50,5350.00,2.00,125.00,0.05
1238,Exit Short,Closing Bell,2024-02-21 22:15,51080,1,-700.00,-0.27,68900.00,-0.07,1250.00,0.49,1050.00,0.41
1238,Entry Short,Short,2024-02-21 18:45,50940,1,-700.00,-0.27,68900.00,-0.07,1250.00,0.49,1050.00,0.41
1237,Exit Long,Short,2024-02-21 18:45,50940,1,-1800.00,-0.70,69600.00,-0.17,850.00,0.33,1800.00,0.70
1237,Entry Long,Long,2024-02-21 17:45,51300,1,-1800.00,-0.70,69600.00,-0.17,850.00,0.33,1800.00,0.70
1236,Exit Long,Long SL,2024-02-20 18:00,51265,1,-2600.00,-1.00,71400.00,-0.24,575.00,0.22,2600.00,1.00
1236,Entry Long,Long,2024-02-20 16:45,51785,1,-2600.00,-1.00,71400.00,-0.24,575.00,0.22,2600.00,1.00
1235,Exit Short,Long,2024-02-20 16:45,51785,1,-975.00,-0.38,74000.00,-0.09,950.00,0.37,975.00,0.38
1235,Entry Short,Short,2024-02-20 16:30,51590,1,-975.00,-0.38,74000.00,-0.09,950.00,0.37,975.00,0.38
1234,Exit Long,Short,2024-02-20 16:30,51590,1,0,0.00,74975.00,0.00,0,0.00,0,0.00
1234,Entry Long,Long,2024-02-20 16:30,51590,1,0,0.00,74975.00,0.00,0,0.00,0,0.00
1233,Exit Long,Long SL,2024-02-16 20:45,51940,1,-2625.00,-1.00,74975.00,-0.24,500.00,0.19,2625.00,1.00
1233,Entry Long,Long,2024-02-16 17:15,52465,1,-2625.00,-1.00,74975.00,-0.24,500.00,0.19,2625.00,1.00
1232,Exit Short,Short SL,2024-02-15 17:30,52530,1,-1425.00,-0.55,77600.00,-0.13,1100.00,0.42,1650.00,0.63
1232,Entry Short,Short,2024-02-15 16:45,52245,1,-1425.00,-0.55,77600.00,-0.13,1100.00,0.42,1650.00,0.63
1231,Exit Long,Closing Bell,2024-02-13 22:15,49925,1,2350.00,0.95,79025.00,0.22,2350.00,0.95,1300.00,0.53
1231,Entry Long,Long,2024-02-13 19:30,49455,1,2350.00,0.95,79025.00,0.22,2350.00,0.95,1300.00,0.53
1230,Exit Long,Long SL,2024-02-12 17:15,50000,1,-225.00,-0.09,76675.00,-0.02,1275.00,0.51,375.00,0.15
1230,Entry Long,Long,2024-02-12 16:45,50045,1,-225.00,-0.09,76675.00,-0.02,1275.00,0.51,375.00,0.15
1229,Exit Long,Long SL,2024-02-09 17:30,47615,1,250.00,0.11,76900.00,0.02,1425.00,0.60,1275.00,0.54
1229,Entry Long,Long,2024-02-09 16:45,47565,1,250.00,0.11,76900.00,0.02,1425.00,0.60,1275.00,0.54
1228,Exit Long,Closing Bell,2024-02-08 22:15,45630,1,-800.00,-0.35,76650.00,-0.07,475.00,0.21,950.00,0.41
1228,Entry Long,Long,2024-02-08 21:15,45790,1,-800.00,-0.35,76650.00,-0.07,475.00,0.21,950.00,0.41
1227,Exit Short,Short SL,2024-02-08 20:30,45720,1,-2275.00,-1.01,77450.00,-0.21,225.00,0.10,2275.00,1.01
1227,Entry Short,Short,2024-02-08 18:15,45265,1,-2275.00,-1.01,77450.00,-0.21,225.00,0.10,2275.00,1.01
1226,Exit Long,Long Profit,2024-02-07 21:15,44355,1,4350.00,2.00,79725.00,0.40,4350.00,2.00,0,0.00
1226,Entry Long,Long,2024-02-07 18:15,43485,1,4350.00,2.00,79725.00,0.40,4350.00,2.00,0,0.00
1225,Exit Long,Long SL,2024-02-06 17:45,43510,1,75.00,0.03,75375.00,0.01,750.00,0.34,400.00,0.18
1225,Entry Long,Long,2024-02-06 17:00,43495,1,75.00,0.03,75375.00,0.01,750.00,0.34,400.00,0.18
1224,Exit Short,Short SL,2024-02-05 17:45,42875,1,250.00,0.12,75300.00,0.02,1475.00,0.69,250.00,0.12
1224,Entry Short,Short,2024-02-05 16:45,42925,1,250.00,0.12,75300.00,0.02,1475.00,0.69,250.00,0.12
1223,Exit Long,Long SL,2024-02-01 21:15,43375,1,-300.00,-0.14,75050.00,-0.03,825.00,0.38,1800.00,0.83
1223,Entry Long,Long,2024-02-01 18:30,43435,1,-300.00,-0.14,75050.00,-0.03,825.00,0.38,1800.00,0.83
1222,Exit Short,Short SL,2024-02-01 18:00,43215,1,-2150.00,-1.01,75350.00,-0.20,525.00,0.25,2150.00,1.01
1222,Entry Short,Short,2024-02-01 17:00,42785,1,-2150.00,-1.01,75350.00,-0.20,525.00,0.25,2150.00,1.01
1221,Exit Short,Closing Bell,2024-01-31 22:15,42880,1,-275.00,-0.13,77500.00,-0.03,350.00,0.16,500.00,0.23
1221,Entry Short,Short,2024-01-31 22:00,42825,1,-275.00,-0.13,77500.00,-0.03,350.00,0.16,500.00,0.23
1220,Exit Long,Long SL,2024-01-31 17:30,43750,1,125.00,0.06,77775.00,0.01,1175.00,0.54,500.00,0.23
1220,Entry Long,Long,2024-01-31 16:45,43725,1,125.00,0.06,77775.00,0.01,1175.00,0.54,500.00,0.23
1219,Exit Long,Closing Bell,2024-01-30 22:15,43890,1,-475.00,-0.22,77650.00,-0.04,300.00,0.14,925.00,0.42
1219,Entry Long,Long,2024-01-30 21:30,43985,1,-475.00,-0.22,77650.00,-0.04,300.00,0.14,925.00,0.42
1218,Exit Short,Long,2024-01-30 21:30,43985,1,-1300.00,-0.59,78125.00,-0.12,725.00,0.33,1450.00,0.66
1218,Entry Short,Short,2024-01-30 17:00,43725,1,-1300.00,-0.59,78125.00,-0.12,725.00,0.33,1450.00,0.66
1217,Exit Long,Closing Bell,2024-01-26 22:15,42270,1,1075.00,0.51,79425.00,0.10,2700.00,1.28,400.00,0.19
1217,Entry Long,Long,2024-01-26 17:15,42055,1,1075.00,0.51,79425.00,0.10,2700.00,1.28,400.00,0.19
1216,Exit Long,Long SL,2024-01-25 21:45,39900,1,-2025.00,-1.00,78350.00,-0.19,0,0.00,2025.00,1.00
1216,Entry Long,Long,2024-01-25 21:00,40305,1,-2025.00,-1.00,78350.00,-0.19,0,0.00,2025.00,1.00
1215,Exit Short,Short SL,2024-01-25 18:30,40010,1,250.00,0.12,80375.00,0.02,1050.00,0.52,475.00,0.24
1215,Entry Short,Short,2024-01-25 16:45,40060,1,250.00,0.12,80375.00,0.02,1050.00,0.52,475.00,0.24
1214,Exit Short,Short Profit,2024-01-22 20:30,39460,1,4050.00,2.01,80125.00,0.38,4050.00,2.01,1225.00,0.61
1214,Entry Short,Short,2024-01-22 20:00,40270,1,4050.00,2.01,80125.00,0.38,4050.00,2.01,1225.00,0.61
1213,Exit Long,Long SL,2024-01-22 19:45,40320,1,-2050.00,-1.01,76075.00,-0.19,500.00,0.25,2050.00,1.01
1213,Entry Long,Long,2024-01-22 17:00,40730,1,-2050.00,-1.01,76075.00,-0.19,500.00,0.25,2050.00,1.01
1212,Exit Long,Long Profit,2024-01-19 21:00,42030,1,4125.00,2.00,78125.00,0.38,4125.00,2.00,1100.00,0.53
1212,Entry Long,Long,2024-01-19 19:00,41205,1,4125.00,2.00,78125.00,0.38,4125.00,2.00,1100.00,0.53
1211,Exit Short,Short SL,2024-01-19 18:00,40535,1,250.00,0.12,74000.00,0.02,1425.00,0.70,275.00,0.14
1211,Entry Short,Short,2024-01-19 17:30,40585,1,250.00,0.12,74000.00,0.02,1425.00,0.70,275.00,0.14
1210,Exit Long,Closing Bell,2024-01-17 22:15,42740,1,-525.00,-0.25,73750.00,-0.05,0,0.00,925.00,0.43
1210,Entry Long,Long,2024-01-17 22:00,42845,1,-525.00,-0.25,73750.00,-0.05,0,0.00,925.00,0.43
1209,Exit Short,Short SL,2024-01-17 19:45,42580,1,250.00,0.12,74275.00,0.02,2075.00,0.97,550.00,0.26
1209,Entry Short,Short,2024-01-17 16:45,42630,1,250.00,0.12,74275.00,0.02,2075.00,0.97,550.00,0.26
1208,Exit Short,Short SL,2024-01-16 16:00,42770,1,-3150.00,-1.50,74025.00,-0.29,0,0.00,3325.00,1.58
1208,Entry Short,Short,2024-01-16 15:45,42140,1,-3150.00,-1.50,74025.00,-0.29,0,0.00,3325.00,1.58
1207,Exit Long,Long SL,2024-01-16 00:00,42585,1,250.00,0.12,77175.00,0.02,1550.00,0.73,125.00,0.06
1207,Entry Long,Long,2024-01-15 17:45,42535,1,250.00,0.12,77175.00,0.02,1550.00,0.73,125.00,0.06
1206,Exit Short,Short Profit,2024-01-12 17:30,43615,1,4475.00,2.01,76925.00,0.42,4475.00,2.01,700.00,0.31
1206,Entry Short,Short,2024-01-12 16:45,44510,1,4475.00,2.01,76925.00,0.42,4475.00,2.01,700.00,0.31
1205,Exit Short,Short Profit,2024-01-11 17:00,46375,1,4750.00,2.01,72450.00,0.44,4750.00,2.01,75.00,0.03
1205,Entry Short,Short,2024-01-11 16:45,47325,1,4750.00,2.01,72450.00,0.44,4750.00,2.01,75.00,0.03
1204,Exit Long,Long Profit,2024-01-10 18:45,46695,1,4600.00,2.01,67700.00,0.43,4600.00,2.01,2125.00,0.93
1204,Entry Long,Long,2024-01-10 17:00,45775,1,4600.00,2.01,67700.00,0.43,4600.00,2.01,2125.00,0.93
1203,Exit Short,Short SL,2024-01-09 22:00,47440,1,-2350.00,-1.00,63100.00,-0.22,100.00,0.04,2350.00,1.00
1203,Entry Short,Short,2024-01-09 20:15,46970,1,-2350.00,-1.00,63100.00,-0.22,100.00,0.04,2350.00,1.00
1202,Exit Long,Long SL,2024-01-09 19:30,46870,1,-2375.00,-1.00,65450.00,-0.22,225.00,0.10,2375.00,1.00
1202,Entry Long,Long,2024-01-09 16:45,47345,1,-2375.00,-1.00,65450.00,-0.22,225.00,0.10,2375.00,1.00
1201,Exit Long,Closing Bell,2024-01-05 22:15,44100,1,-1250.00,-0.56,67825.00,-0.12,100.00,0.05,1750.00,0.79
1201,Entry Long,Long,2024-01-05 22:00,44350,1,-1250.00,-0.56,67825.00,-0.12,100.00,0.05,1750.00,0.79
1200,Exit Short,Short SL,2024-01-05 17:15,43935,1,175.00,0.08,69075.00,0.02,1100.00,0.50,0,0.00
1200,Entry Short,Short,2024-01-05 16:45,43970,1,175.00,0.08,69075.00,0.02,1100.00,0.50,0,0.00
1199,Exit Long,Long SL,2024-01-04 20:45,44605,1,-625.00,-0.28,68900.00,-0.06,1050.00,0.47,850.00,0.38
1199,Entry Long,Long,2024-01-04 20:15,44730,1,-625.00,-0.28,68900.00,-0.06,1050.00,0.47,850.00,0.38
1198,Exit Short,Short SL,2024-01-03 20:15,43000,1,-2150.00,-1.01,69525.00,-0.20,525.00,0.25,2150.00,1.01
1198,Entry Short,Short,2024-01-03 20:00,42570,1,-2150.00,-1.01,69525.00,-0.20,525.00,0.25,2150.00,1.01
1197,Exit Long,Long SL,2024-01-03 17:30,43430,1,250.00,0.12,71675.00,0.02,2725.00,1.26,775.00,0.36
1197,Entry Long,Long,2024-01-03 17:00,43380,1,250.00,0.12,71675.00,0.02,2725.00,1.26,775.00,0.36
1196,Exit Short,Closing Bell,2024-01-02 22:15,45390,1,-225.00,-0.10,71425.00,-0.02,725.00,0.32,1700.00,0.75
1196,Entry Short,Short,2024-01-02 20:30,45345,1,-225.00,-0.10,71425.00,-0.02,725.00,0.32,1700.00,0.75
1195,Exit Long,Long SL,2024-01-02 18:15,45940,1,-325.00,-0.14,71650.00,-0.03,750.00,0.33,1775.00,0.77
1195,Entry Long,Long,2024-01-02 16:45,46005,1,-325.00,-0.14,71650.00,-0.03,750.00,0.33,1775.00,0.77
1194,Exit Short,Short Profit,2023-12-29 18:00,42155,1,4325.00,2.01,71975.00,0.41,4325.00,2.01,0,0.00
1194,Entry Short,Short,2023-12-29 16:45,43020,1,4325.00,2.01,71975.00,0.41,4325.00,2.01,0,0.00
1193,Exit Short,Short SL,2023-12-28 17:45,43060,1,25.00,0.01,67650.00,0.00,1100.00,0.51,325.00,0.15
1193,Entry Short,Short,2023-12-28 16:45,43065,1,25.00,0.01,67650.00,0.00,1100.00,0.51,325.00,0.15
1192,Exit Short,Short SL,2023-12-21 18:30,43730,1,125.00,0.06,67625.00,0.01,1000.00,0.46,300.00,0.14
1192,Entry Short,Short,2023-12-21 17:45,43755,1,125.00,0.06,67625.00,0.01,1000.00,0.46,300.00,0.14
