time,open,high,low,close,Account Equity,Daily High,Daily Low
2024-05-09T07:00:00+02:00,61483,61564,61483,61546,996493,62996,60873
2024-05-09T07:15:00+02:00,61550,61675,61481,61481,996493,62996,60873
2024-05-09T07:30:00+02:00,61423,61544,61419,61543,996493,62996,60873
2024-05-09T07:45:00+02:00,61541,61633,61533,61563,996493,62996,60873
2024-05-09T08:00:00+02:00,61554,61750,61554,61743,996493,62996,60873
2024-05-09T08:15:00+02:00,61689,61726,61640,61713,996493,62996,60873
2024-05-09T08:30:00+02:00,61716,61740,61592,61592,996493,62996,60873
2024-05-09T08:45:00+02:00,61576,61625,61507,61596,996493,62996,60873
2024-05-09T09:00:00+02:00,61592,61617,61485,61547,996493,62996,60873
2024-05-09T09:15:00+02:00,61547,61547,61439,61462,996493,62996,60873
2024-05-09T09:30:00+02:00,61456,61473,61314,61416,996493,62996,60873
2024-05-09T09:45:00+02:00,61384,61387,61116,61237,996493,62996,60873
2024-05-09T10:00:00+02:00,61220,61368,61158,61195,996493,62996,60873
2024-05-09T10:15:00+02:00,61190,61381,61190,61287,996493,62996,60873
2024-05-09T10:30:00+02:00,61322,61409,61320,61386,996493,62996,60873
2024-05-09T10:45:00+02:00,61403,61410,61242,61282,996493,62996,60873
2024-05-09T11:00:00+02:00,61280,61324,61152,61216,996493,62996,60873
2024-05-09T11:15:00+02:00,61203,61203,60984,61030,996493,62996,60873
2024-05-09T11:30:00+02:00,61067,61113,60919,61066,996493,62996,60873
2024-05-09T11:45:00+02:00,61002,61255,60995,61255,996493,62996,60873
2024-05-09T12:00:00+02:00,61255,61281,61055,61139,996493,62996,60873
2024-05-09T12:15:00+02:00,61159,61159,60962,60986,996493,62996,60873
2024-05-09T12:30:00+02:00,60982,61127,60973,61037,996493,62996,60873
2024-05-09T12:45:00+02:00,61073,61160,60779,60779,996493,62996,60873
2024-05-09T13:00:00+02:00,60797,60916,60634,60913,996493,62996,60873
2024-05-09T13:15:00+02:00,60925,61012,60885,60943,996493,62996,60873
2024-05-09T13:30:00+02:00,60963,61130,60903,61130,996493,62996,60873
2024-05-09T13:45:00+02:00,61127,61145,61034,61040,996493,62996,60873
2024-05-09T14:00:00+02:00,61039,61189,61012,61189,996493,62996,60873
2024-05-09T14:15:00+02:00,61188,61245,61165,61191,996493,62996,60873
2024-05-09T14:30:00+02:00,61216,61579,61216,61453,996493,62996,60873
2024-05-09T14:45:00+02:00,61451,61551,61401,61536,996493,62996,60873
2024-05-09T15:00:00+02:00,61510,61511,61395,61476,996493,62996,60873
2024-05-09T15:15:00+02:00,61444,61450,61325,61336,996493,62996,60873
2024-05-09T15:30:00+02:00,61325,61390,60898,60999,996493,62996,60873
2024-05-09T15:45:00+02:00,61028,61196,60860,61148,996493,62996,60873
2024-05-09T16:00:00+02:00,61100,61469,61100,61290,996493,62996,60873
2024-05-09T16:15:00+02:00,61301,61301,61101,61214,996493,62996,60873
2024-05-09T16:30:00+02:00,61236,61447,61236,61374,996493,62996,60873
2024-05-09T16:45:00+02:00,61345,61522,61331,61513,996493,62996,60873
2024-05-09T17:00:00+02:00,61527,61956,61439,61854,996493,62996,60873
2024-05-09T17:15:00+02:00,61828,62241,61660,62210,996493,62996,60873
2024-05-09T17:30:00+02:00,62204,62225,61920,62095,996493,62996,60873
2024-05-09T17:45:00+02:00,62094,62180,61920,62139,996493,62996,60873
2024-05-09T18:00:00+02:00,62132,62485,62100,62435,996493,62996,60873
2024-05-09T18:15:00+02:00,62428,62653,62406,62507,996493,62996,60873
2024-05-09T18:30:00+02:00,62494,62539,62286,62289,996493,62996,60873
2024-05-09T18:45:00+02:00,62303,62330,61824,61857,996493,62996,60873
2024-05-09T19:00:00+02:00,61844,62017,61768,61937,996493,62996,60873
2024-05-09T19:15:00+02:00,61931,61991,61787,61973,996493,62996,60873
2024-05-09T19:30:00+02:00,61972,62097,61925,62077,996493,62996,60873
2024-05-09T19:45:00+02:00,62076,62181,61921,61931,996493,62996,60873
2024-05-09T20:00:00+02:00,61929,62125,61874,62120,996493,62996,60873
2024-05-09T20:15:00+02:00,62125,62181,62064,62092,996493,62996,60873
2024-05-09T20:30:00+02:00,62089,62157,61979,62096,996493,62996,60873
2024-05-09T20:45:00+02:00,62067,62233,62039,62233,996493,62996,60873
2024-05-09T21:00:00+02:00,62236,62375,62181,62200,996493,62996,60873
2024-05-09T21:15:00+02:00,62186,62315,62186,62305,996493,62996,60873
2024-05-09T21:30:00+02:00,62307,62428,62285,62357,996493,62996,60873
2024-05-09T21:45:00+02:00,62353,62548,62280,62442,996493,62996,60873
2024-05-09T22:00:00+02:00,62440,62600,62392,62546,996493,62996,60873
2024-05-09T22:15:00+02:00,62532,62532,62370,62416,996493,62996,60873
2024-05-09T22:30:00+02:00,62404,62549,62343,62508,996493,62996,60873
2024-05-09T22:45:00+02:00,62506,62643,62446,62618,996493,62996,60873
2024-05-09T23:00:00+02:00,62618,62811,62607,62715,996493,62996,60873
2024-05-09T23:15:00+02:00,62669,62669,62486,62547,996493,62996,60873
2024-05-09T23:30:00+02:00,62548,62632,62443,62489,996493,62996,60873
2024-05-09T23:45:00+02:00,62488,62597,62443,62536,996493,62996,60873
2024-05-10T00:00:00+02:00,62536,62656,62487,62627,996493,62996,60873
2024-05-10T00:15:00+02:00,62622,62753,62584,62752,996493,62996,60873
2024-05-10T00:30:00+02:00,62752,63007,62667,62979,996493,62996,60873
2024-05-10T00:45:00+02:00,62973,63409,62935,63272,996493,62996,60873
2024-05-10T01:00:00+02:00,63272,63323,63030,63085,996493,62996,60873
2024-05-10T01:15:00+02:00,63084,63097,62895,62938,996493,62996,60873
2024-05-10T01:30:00+02:00,62933,62980,62850,62897,996493,62996,60873
2024-05-10T01:45:00+02:00,62896,63166,62896,63075,996493,63409,60634
2024-05-10T02:00:00+02:00,63072,63098,62906,62956,996493,63409,60634
2024-05-10T02:15:00+02:00,62952,62953,62818,62907,996493,63409,60634
2024-05-10T02:30:00+02:00,62903,62903,62786,62855,996493,63409,60634
2024-05-10T02:45:00+02:00,62848,62853,62750,62828,996493,63409,60634
2024-05-10T03:00:00+02:00,62835,62924,62675,62738,996493,63409,60634
2024-05-10T03:15:00+02:00,62736,62845,62675,62838,996493,63409,60634
2024-05-10T03:30:00+02:00,62836,62965,62735,62751,996493,63409,60634
2024-05-10T03:45:00+02:00,62746,62923,62746,62884,996493,63409,60634
2024-05-10T04:00:00+02:00,62862,62872,62767,62767,996493,63409,60634
2024-05-10T04:15:00+02:00,62761,62902,62761,62900,996493,63409,60634
2024-05-10T04:30:00+02:00,62894,62992,62866,62992,996493,63409,60634
2024-05-10T04:45:00+02:00,62992,63030,62811,62906,996493,63409,60634
2024-05-10T05:00:00+02:00,62911,62911,62815,62838,996493,63409,60634
2024-05-10T05:15:00+02:00,62838,62932,62812,62916,996493,63409,60634
2024-05-10T05:30:00+02:00,62912,62930,62847,62847,996493,63409,60634
2024-05-10T05:45:00+02:00,62827,62923,62791,62908,996493,63409,60634
2024-05-10T06:00:00+02:00,62910,62956,62790,62862,996493,63409,60634
2024-05-10T06:15:00+02:00,62877,63003,62837,62989,996493,63409,60634
2024-05-10T06:30:00+02:00,62985,62989,62827,62865,996493,63409,60634
2024-05-10T06:45:00+02:00,62857,62948,62848,62918,996493,63409,60634
2024-05-10T07:00:00+02:00,62929,62959,62790,62790,996493,63409,60634
2024-05-10T07:15:00+02:00,62789,62812,62698,62698,996493,63409,60634
2024-05-10T07:30:00+02:00,62701,62786,62683,62722,996493,63409,60634
2024-05-10T07:45:00+02:00,62722,62806,62722,62768,996493,63409,60634
2024-05-10T08:00:00+02:00,62767,62910,62732,62907,996493,63409,60634
2024-05-10T08:15:00+02:00,62905,62999,62840,62856,996493,63409,60634
2024-05-10T08:30:00+02:00,62858,62932,62792,62932,996493,63409,60634
2024-05-10T08:45:00+02:00,62946,63876,62903,63156,996493,63409,60634
2024-05-10T09:00:00+02:00,63167,63318,63001,63090,996493,63409,60634
2024-05-10T09:15:00+02:00,63084,63363,63084,63240,996493,63409,60634
2024-05-10T09:30:00+02:00,63253,63262,63128,63194,996493,63409,60634
2024-05-10T09:45:00+02:00,63185,63206,63074,63076,996493,63409,60634
2024-05-10T10:00:00+02:00,63068,63134,62894,62912,996493,63409,60634
2024-05-10T10:15:00+02:00,62906,62978,62864,62978,996493,63409,60634
2024-05-10T10:30:00+02:00,62997,63014,62908,62929,996493,63409,60634
2024-05-10T10:45:00+02:00,62924,63035,62874,63035,996493,63409,60634
2024-05-10T11:00:00+02:00,63037,63043,62856,62897,996493,63409,60634
2024-05-10T11:15:00+02:00,62899,62949,62856,62913,996493,63409,60634
2024-05-10T11:30:00+02:00,62919,63174,62910,63174,996493,63409,60634
2024-05-10T11:45:00+02:00,63173,63189,63058,63119,996493,63409,60634
2024-05-10T12:00:00+02:00,63122,63122,62879,62941,996493,63409,60634
2024-05-10T12:15:00+02:00,62921,63069,62921,63069,996493,63409,60634
2024-05-10T12:30:00+02:00,63065,63094,62968,63011,996493,63409,60634
2024-05-10T12:45:00+02:00,63011,63038,62987,63026,996493,63409,60634
2024-05-10T13:00:00+02:00,63021,63029,62896,62916,996493,63409,60634
2024-05-10T13:15:00+02:00,62895,63038,62806,63033,996493,63409,60634
2024-05-10T13:30:00+02:00,63032,63046,63006,63046,996493,63409,60634
2024-05-10T13:45:00+02:00,63042,63320,63042,63303,996493,63409,60634
2024-05-10T14:00:00+02:00,63291,63455,63181,63281,996493,63409,60634
2024-05-10T14:15:00+02:00,63270,63314,63136,63264,996493,63409,60634
2024-05-10T14:30:00+02:00,63257,63310,63164,63164,996493,63409,60634
2024-05-10T14:45:00+02:00,63162,63166,62962,63016,996493,63409,60634
2024-05-10T15:00:00+02:00,63018,63073,62916,62983,996493,63409,60634
2024-05-10T15:15:00+02:00,62984,62992,62816,62816,996493,63409,60634
2024-05-10T15:30:00+02:00,62816,63036,62816,62920,996493,63409,60634
2024-05-10T15:45:00+02:00,62915,63114,62915,63002,996493,63409,60634
2024-05-10T16:00:00+02:00,62983,63074,62488,62591,996493,63409,60634
2024-05-10T16:15:00+02:00,62557,62614,62207,62207,996493,63409,60634
2024-05-10T16:30:00+02:00,62207,62303,61727,61813,996493,63409,60634
2024-05-10T16:45:00+02:00,61792,61808,60706,61089,996493,63409,60634
2024-05-10T17:00:00+02:00,61059,61170,60683,60877,996493,63409,60634
2024-05-10T17:15:00+02:00,60874,61285,60846,61202,996493,63409,60634
2024-05-10T17:30:00+02:00,61191,61260,60839,60922,996493,63409,60634
2024-05-10T17:45:00+02:00,60922,61053,60748,60892,996493,63409,60634
2024-05-10T18:00:00+02:00,60893,61116,60250,61062,996493,63409,60634
2024-05-10T18:15:00+02:00,61054,61278,60810,60837,996493,63409,60634
2024-05-10T18:30:00+02:00,60820,60906,60678,60865,996493,63409,60634
2024-05-10T18:45:00+02:00,60860,61124,60811,61056,996493,63409,60634
2024-05-10T19:00:00+02:00,61046,61047,60701,60701,996493,63409,60634
2024-05-10T19:15:00+02:00,60699,60708,60307,60444,996493,63409,60634
2024-05-10T19:30:00+02:00,60449,60592,60307,60592,996493,63409,60634
2024-05-10T19:45:00+02:00,60576,60618,60176,60371,996493,63409,60634
2024-05-10T20:00:00+02:00,60357,60430,60264,60364,996493,63409,60634
2024-05-10T20:15:00+02:00,60350,60469,60205,60425,996493,63409,60634
2024-05-10T20:30:00+02:00,60436,60622,60436,60589,996493,63409,60634
2024-05-10T20:45:00+02:00,60584,60745,60509,60693,996493,63409,60634
2024-05-10T21:00:00+02:00,60679,60861,60633,60707,996493,63409,60634
2024-05-10T21:15:00+02:00,60707,60716,60504,60610,996493,63409,60634
2024-05-10T21:30:00+02:00,60600,60686,60515,60686,996493,63409,60634
2024-05-10T21:45:00+02:00,60671,60775,60549,60625,996493,63409,60634
2024-05-10T22:00:00+02:00,60644,60928,60562,60827,996493,63409,60634
2024-05-10T22:15:00+02:00,60804,60867,60608,60691,996493,63409,60634
2024-05-10T22:30:00+02:00,60691,60698,60565,60633,996493,63409,60634
2024-05-10T22:45:00+02:00,60639,60639,60442,60504,996493,63409,60634
2024-05-10T23:00:00+02:00,60506,60522,60446,60462,996493,63409,60634
2024-05-10T23:15:00+02:00,60464,60634,60464,60551,996493,63409,60634
2024-05-10T23:30:00+02:00,60551,60773,60489,60551,996493,63409,60634
2024-05-10T23:45:00+02:00,60548,60703,60538,60703,996493,63409,60634
2024-05-11T00:00:00+02:00,60661,60822,60602,60813,996493,63409,60634
2024-05-11T00:15:00+02:00,60813,60902,60694,60699,996493,63409,60634
2024-05-11T00:30:00+02:00,60687,60804,60673,60748,996493,63409,60634
2024-05-11T00:45:00+02:00,60744,60868,60740,60858,996493,63409,60634
2024-05-11T01:00:00+02:00,60837,60973,60837,60935,996493,63409,60634
2024-05-11T01:15:00+02:00,60939,60956,60879,60892,996493,63409,60634
2024-05-11T01:30:00+02:00,60895,60996,60895,60966,996493,63409,60634
2024-05-11T01:45:00+02:00,60933,60934,60774,60793,996493,63876,60176
2024-05-11T02:00:00+02:00,60799,60873,60781,60827,996493,63876,60176
2024-05-11T02:15:00+02:00,60856,60921,60841,60853,996493,63876,60176
2024-05-11T02:30:00+02:00,60844,60880,60701,60701,996493,63876,60176
2024-05-11T02:45:00+02:00,60723,60791,60628,60773,996493,63876,60176
2024-05-11T03:00:00+02:00,60775,61053,60751,61031,996493,63876,60176
2024-05-11T03:15:00+02:00,60977,61069,60941,60941,996493,63876,60176
2024-05-11T03:30:00+02:00,60906,60916,60829,60890,996493,63876,60176
2024-05-11T03:45:00+02:00,60884,60919,60843,60863,996493,63876,60176
2024-05-11T04:00:00+02:00,60869,60869,60771,60773,996493,63876,60176
2024-05-11T04:15:00+02:00,60810,60810,60765,60778,996493,63876,60176
2024-05-11T04:30:00+02:00,60800,60933,60784,60933,996493,63876,60176
2024-05-11T04:45:00+02:00,60924,60933,60779,60879,996493,63876,60176
2024-05-11T05:00:00+02:00,60883,60889,60805,60825,996493,63876,60176
2024-05-11T05:15:00+02:00,60816,60906,60816,60843,996493,63876,60176
2024-05-11T05:30:00+02:00,60860,60882,60729,60778,996493,63876,60176
2024-05-11T05:45:00+02:00,60787,60788,60700,60707,996493,63876,60176
2024-05-11T06:00:00+02:00,60720,60796,60707,60768,996493,63876,60176
2024-05-11T06:15:00+02:00,60779,60787,60708,60737,996493,63876,60176
2024-05-11T06:30:00+02:00,60742,60820,60735,60780,996493,63876,60176
2024-05-11T06:45:00+02:00,60769,60848,60752,60758,996493,63876,60176
2024-05-11T07:00:00+02:00,60760,60889,60751,60864,996493,63876,60176
2024-05-11T07:15:00+02:00,60876,60899,60857,60878,996493,63876,60176
2024-05-11T07:30:00+02:00,60889,60907,60830,60830,996493,63876,60176
2024-05-11T07:45:00+02:00,60839,60909,60839,60907,996493,63876,60176
2024-05-11T08:00:00+02:00,60931,60952,60885,60937,996493,63876,60176
2024-05-11T08:15:00+02:00,60917,60986,60903,60963,996493,63876,60176
2024-05-11T08:30:00+02:00,60965,61042,60957,60959,996493,63876,60176
2024-05-11T08:45:00+02:00,60974,60974,60900,60941,996493,63876,60176
2024-05-11T09:00:00+02:00,60946,60972,60883,60892,996493,63876,60176
2024-05-11T09:15:00+02:00,60884,60936,60858,60935,996493,63876,60176
2024-05-11T09:30:00+02:00,60962,60983,60899,60939,996493,63876,60176
2024-05-11T09:45:00+02:00,60944,61007,60910,61007,996493,63876,60176
2024-05-11T10:00:00+02:00,61019,61046,60900,60907,996493,63876,60176
2024-05-11T10:15:00+02:00,60907,60923,60823,60828,996493,63876,60176
2024-05-11T10:30:00+02:00,60830,60867,60809,60810,996493,63876,60176
2024-05-11T10:45:00+02:00,60817,60860,60767,60773,996493,63876,60176
2024-05-11T11:00:00+02:00,60817,60850,60757,60798,996493,63876,60176
2024-05-11T11:15:00+02:00,60831,60839,60663,60700,996493,63876,60176
2024-05-11T11:30:00+02:00,60708,60780,60695,60767,996493,63876,60176
2024-05-11T11:45:00+02:00,60768,60857,60768,60857,996493,63876,60176
2024-05-11T12:00:00+02:00,60854,60859,60824,60844,996493,63876,60176
2024-05-11T12:15:00+02:00,60857,60870,60801,60808,996493,63876,60176
2024-05-11T12:30:00+02:00,60812,60812,60665,60728,996493,63876,60176
2024-05-11T12:45:00+02:00,60734,60780,60710,60710,996493,63876,60176
2024-05-11T13:00:00+02:00,60738,60741,60531,60531,996493,63876,60176
2024-05-11T13:15:00+02:00,60559,60627,60474,60619,996493,63876,60176
2024-05-11T13:30:00+02:00,60647,60765,60641,60685,996493,63876,60176
2024-05-11T13:45:00+02:00,60672,60723,60649,60659,996493,63876,60176
2024-05-11T14:00:00+02:00,60659,60765,60659,60751,996493,63876,60176
2024-05-11T14:15:00+02:00,60762,60765,60705,60751,996493,63876,60176
2024-05-11T14:30:00+02:00,60753,60765,60726,60733,996493,63876,60176
2024-05-11T14:45:00+02:00,60733,60738,60619,60684,996493,63876,60176
2024-05-11T15:00:00+02:00,60694,60903,60646,60850,996493,63876,60176
2024-05-11T15:15:00+02:00,60859,60859,60773,60773,996493,63876,60176
2024-05-11T15:30:00+02:00,60773,60860,60741,60855,996493,63876,60176
2024-05-11T15:45:00+02:00,60874,60955,60853,60948,996493,63876,60176
2024-05-11T16:00:00+02:00,60951,60962,60888,60924,996493,63876,60176
2024-05-11T16:15:00+02:00,60921,60928,60842,60842,996493,63876,60176
2024-05-11T16:30:00+02:00,60841,60858,60758,60781,996493,63876,60176
2024-05-11T16:45:00+02:00,60781,60860,60781,60813,996493,63876,60176
2024-05-11T17:00:00+02:00,60853,61167,60845,61130,996493,63876,60176
2024-05-11T17:15:00+02:00,61174,61454,61028,61055,996493,63876,60176
2024-05-11T17:30:00+02:00,61045,61117,60858,61109,996493,63876,60176
2024-05-11T17:45:00+02:00,61100,61211,61056,61150,996493,63876,60176
2024-05-11T18:00:00+02:00,61154,61211,61082,61211,996493,63876,60176
2024-05-11T18:15:00+02:00,61218,61388,61195,61284,996493,63876,60176
2024-05-11T18:30:00+02:00,61280,61282,61139,61241,996493,63876,60176
2024-05-11T18:45:00+02:00,61234,61251,61095,61177,996493,63876,60176
2024-05-11T19:00:00+02:00,61182,61229,61094,61118,996493,63876,60176
2024-05-11T19:15:00+02:00,61112,61124,61006,61007,996493,63876,60176
2024-05-11T19:30:00+02:00,61006,61127,60999,61108,996493,63876,60176
2024-05-11T19:45:00+02:00,61109,61130,61047,61069,996493,63876,60176
2024-05-11T20:00:00+02:00,61094,61097,60999,61057,996493,63876,60176
2024-05-11T20:15:00+02:00,61058,61144,61058,61111,996493,63876,60176
2024-05-11T20:30:00+02:00,61104,61224,61104,61173,996493,63876,60176
2024-05-11T20:45:00+02:00,61193,61255,61193,61196,996493,63876,60176
2024-05-11T21:00:00+02:00,61200,61205,61119,61119,996493,63876,60176
2024-05-11T21:15:00+02:00,61112,61123,61072,61079,996493,63876,60176
2024-05-11T21:30:00+02:00,61073,61121,61057,61058,996493,63876,60176
2024-05-11T21:45:00+02:00,61057,61130,61042,61122,996493,63876,60176
2024-05-11T22:00:00+02:00,61128,61138,61076,61084,996493,63876,60176
2024-05-11T22:15:00+02:00,61084,61133,60889,60958,996493,63876,60176
2024-05-11T22:30:00+02:00,60945,60956,60779,60956,996493,63876,60176
2024-05-11T22:45:00+02:00,60955,61011,60923,60993,996493,63876,60176
2024-05-11T23:00:00+02:00,60994,61002,60870,60897,996493,63876,60176
2024-05-11T23:15:00+02:00,60890,60933,60832,60906,996493,63876,60176
2024-05-11T23:30:00+02:00,60900,60926,60839,60904,996493,63876,60176
2024-05-11T23:45:00+02:00,60898,60961,60894,60907,996493,63876,60176
2024-05-12T00:00:00+02:00,60901,60977,60897,60928,996493,63876,60176
2024-05-12T00:15:00+02:00,60923,60948,60879,60931,996493,63876,60176
2024-05-12T00:30:00+02:00,60925,60988,60915,60944,996493,63876,60176
2024-05-12T00:45:00+02:00,60938,60950,60883,60900,996493,63876,60176
2024-05-12T01:00:00+02:00,60893,60950,60891,60941,996493,63876,60176
2024-05-12T01:15:00+02:00,60921,60977,60914,60969,996493,63876,60176
2024-05-12T01:30:00+02:00,60960,60960,60758,60800,996493,63876,60176
2024-05-12T01:45:00+02:00,60793,60816,60767,60816,996493,61454,60474
2024-05-12T02:00:00+02:00,60813,60903,60794,60903,996493,61454,60474
2024-05-12T02:15:00+02:00,60911,61064,60906,61012,996493,61454,60474
2024-05-12T02:30:00+02:00,60989,61038,60949,61001,996493,61454,60474
2024-05-12T02:45:00+02:00,60994,61045,60940,60947,996493,61454,60474
2024-05-12T03:00:00+02:00,60953,61057,60949,61002,996493,61454,60474
2024-05-12T03:15:00+02:00,60995,61009,60890,60899,996493,61454,60474
2024-05-12T03:30:00+02:00,60891,60925,60874,60904,996493,61454,60474
2024-05-12T03:45:00+02:00,60894,60904,60846,60847,996493,61454,60474
2024-05-12T04:00:00+02:00,60845,60873,60816,60836,996493,61454,60474
2024-05-12T04:15:00+02:00,60844,60888,60827,60848,996493,61454,60474
2024-05-12T04:30:00+02:00,60860,60908,60849,60908,996493,61454,60474
2024-05-12T04:45:00+02:00,60901,60955,60870,60903,996493,61454,60474
2024-05-12T05:00:00+02:00,60903,60924,60843,60846,996493,61454,60474
2024-05-12T05:15:00+02:00,60842,60926,60842,60921,996493,61454,60474
2024-05-12T05:30:00+02:00,60920,60920,60863,60906,996493,61454,60474
2024-05-12T05:45:00+02:00,60899,60946,60879,60910,996493,61454,60474
2024-05-12T06:00:00+02:00,60906,60947,60905,60947,996493,61454,60474
2024-05-12T06:15:00+02:00,60947,61013,60947,60997,996493,61454,60474
2024-05-12T06:30:00+02:00,60988,61035,60980,61002,996493,61454,60474
2024-05-12T06:45:00+02:00,60996,61094,60996,61081,996493,61454,60474
2024-05-12T07:00:00+02:00,61081,61081,60999,61019,996493,61454,60474
2024-05-12T07:15:00+02:00,60994,61036,60980,60991,996493,61454,60474
2024-05-12T07:30:00+02:00,60986,61004,60955,60994,996493,61454,60474
2024-05-12T07:45:00+02:00,60988,61054,60981,61036,996493,61454,60474
2024-05-12T08:00:00+02:00,61020,61046,60986,61022,996493,61454,60474
2024-05-12T08:15:00+02:00,61017,61017,60960,60994,996493,61454,60474
2024-05-12T08:30:00+02:00,60988,61009,60936,60937,996493,61454,60474
2024-05-12T08:45:00+02:00,60933,60956,60925,60926,996493,61454,60474
2024-05-12T09:00:00+02:00,60925,60976,60925,60941,996493,61454,60474
2024-05-12T09:15:00+02:00,60933,60935,60787,60789,996493,61454,60474
2024-05-12T09:30:00+02:00,60785,60785,60600,60765,996493,61454,60474
2024-05-12T09:45:00+02:00,60762,60787,60682,60787,996493,61454,60474
2024-05-12T10:00:00+02:00,60794,60918,60794,60838,996493,61454,60474
2024-05-12T10:15:00+02:00,60842,60918,60779,60888,996493,61454,60474
2024-05-12T10:30:00+02:00,60887,61072,60887,61019,996493,61454,60474
2024-05-12T10:45:00+02:00,61017,61021,60980,61021,996493,61454,60474
2024-05-12T11:00:00+02:00,61026,61026,60940,60996,996493,61454,60474
2024-05-12T11:15:00+02:00,60982,61037,60960,61023,996493,61454,60474
2024-05-12T11:30:00+02:00,61041,61050,60988,60988,996493,61454,60474
2024-05-12T11:45:00+02:00,60978,60992,60950,60981,996493,61454,60474
2024-05-12T12:00:00+02:00,60974,61043,60919,61043,996493,61454,60474
2024-05-12T12:15:00+02:00,61035,61255,61035,61255,996493,61454,60474
2024-05-12T12:30:00+02:00,61245,61329,61171,61185,996493,61454,60474
2024-05-12T12:45:00+02:00,61197,61197,61087,61122,996493,61454,60474
2024-05-12T13:00:00+02:00,61135,61208,61096,61142,996493,61454,60474
2024-05-12T13:15:00+02:00,61159,61185,61118,61138,996493,61454,60474
2024-05-12T13:30:00+02:00,61167,61178,61096,61132,996493,61454,60474
2024-05-12T13:45:00+02:00,61121,61134,61086,61105,996493,61454,60474
2024-05-12T14:00:00+02:00,61111,61150,61064,61075,996493,61454,60474
2024-05-12T14:15:00+02:00,61072,61102,61072,61097,996493,61454,60474
2024-05-12T14:30:00+02:00,61090,61143,61057,61143,996493,61454,60474
2024-05-12T14:45:00+02:00,61137,61196,61107,61129,996493,61454,60474
2024-05-12T15:00:00+02:00,61122,61156,61075,61081,996493,61454,60474
2024-05-12T15:15:00+02:00,61068,61134,61064,61134,996493,61454,60474
2024-05-12T15:30:00+02:00,61126,61166,61100,61158,996493,61454,60474
2024-05-12T15:45:00+02:00,61155,61196,61114,61161,996493,61454,60474
2024-05-12T16:00:00+02:00,61164,61240,61164,61228,996493,61454,60474
2024-05-12T16:15:00+02:00,61233,61277,61182,61192,996493,61454,60474
2024-05-12T16:30:00+02:00,61197,61221,61138,61138,996493,61454,60474
2024-05-12T16:45:00+02:00,61138,61172,61108,61153,996493,61454,60474
2024-05-12T17:00:00+02:00,61154,61199,61131,61159,996493,61454,60474
2024-05-12T17:15:00+02:00,61181,61307,61161,61306,996493,61454,60474
2024-05-12T17:30:00+02:00,61284,61520,61229,61427,996493,61454,60474
2024-05-12T17:45:00+02:00,61401,61486,61322,61391,996493,61454,60474
2024-05-12T18:00:00+02:00,61391,61491,61326,61467,996493,61454,60474
2024-05-12T18:15:00+02:00,61462,61848,61462,61690,996493,61454,60474
2024-05-12T18:30:00+02:00,61676,61754,61595,61620,996493,61454,60474
2024-05-12T18:45:00+02:00,61618,61666,61350,61350,996493,61454,60474
2024-05-12T19:00:00+02:00,61343,61527,61182,61485,996493,61454,60474
2024-05-12T19:15:00+02:00,61478,61549,61418,61424,996493,61454,60474
2024-05-12T19:30:00+02:00,61417,61505,61365,61443,996493,61454,60474
2024-05-12T19:45:00+02:00,61443,61639,61443,61603,996493,61454,60474
2024-05-12T20:00:00+02:00,61588,61633,61547,61565,996493,61454,60474
2024-05-12T20:15:00+02:00,61561,61561,61457,61491,996493,61454,60474
2024-05-12T20:30:00+02:00,61496,61504,61368,61388,996493,61454,60474
2024-05-12T20:45:00+02:00,61376,61404,61336,61349,996493,61454,60474
2024-05-12T21:00:00+02:00,61350,61358,61263,61297,996493,61454,60474
2024-05-12T21:15:00+02:00,61279,61343,61210,61330,996493,61454,60474
2024-05-12T21:30:00+02:00,61323,61417,61323,61382,996493,61454,60474
2024-05-12T21:45:00+02:00,61382,61394,61340,61394,996493,61454,60474
2024-05-12T22:00:00+02:00,61388,61414,61293,61334,996493,61454,60474
2024-05-12T22:15:00+02:00,61332,61377,61318,61374,996493,61454,60474
2024-05-12T22:30:00+02:00,61356,61391,61334,61346,996493,61454,60474
2024-05-12T22:45:00+02:00,61338,61345,61256,61272,996493,61454,60474
2024-05-12T23:00:00+02:00,61254,61262,61189,61220,996493,61454,60474
2024-05-12T23:15:00+02:00,61225,61288,60903,61051,996493,61454,60474
2024-05-12T23:30:00+02:00,61051,61190,61007,61190,996493,61454,60474
2024-05-12T23:45:00+02:00,61195,61255,61175,61211,996493,61454,60474
2024-05-13T00:00:00+02:00,61215,61307,61183,61305,996493,61454,60474
2024-05-13T00:15:00+02:00,61299,61382,61274,61335,996493,61454,60474
2024-05-13T00:30:00+02:00,61328,61381,61299,61327,996493,61454,60474
2024-05-13T00:45:00+02:00,61318,61350,61292,61302,996493,61454,60474
2024-05-13T01:00:00+02:00,61296,61432,61261,61432,996493,61454,60474
2024-05-13T01:15:00+02:00,61429,61439,61348,61384,996493,61454,60474
2024-05-13T01:30:00+02:00,61409,61439,61374,61439,996493,61454,60474
2024-05-13T01:45:00+02:00,61438,61506,61438,61462,996493,61848,60600
2024-05-13T02:00:00+02:00,61446,61610,61446,61542,996493,61848,60600
2024-05-13T02:15:00+02:00,61544,61683,61500,61683,996493,61848,60600
2024-05-13T02:30:00+02:00,61677,61772,61550,61551,996493,61848,60600
