day_of_week,day_of_month,1_days_dater,2_days_dater,3_days_dater,4_days_dater,5_days_dater,6_days_dater,7_days_dater,8_days_dater,9_days_dater,10_days_dater,11_days_dater,12_days_dater,13_days_dater,14_days_dater,15_days_dater
2,7,-0.06260816003845521,-1.3355643261748218,-2.858934027136953,-2.754593462182213,-2.608514123868503,-3.8188684984090995,0.06260179159576998,-1.4607679093663615,-1.711187812634812,4.194485616426404,2.6293771421053025,1.5859714925579016,0.12520358319153996,0.5634352296899855,-0.3130216948642203
3,8,-1.2737536398537017,-2.798077692057942,-2.693671760470464,-2.5475009072750554,-3.7586135371492095,0.1252883923914432,-1.3990356598127969,-1.6496124445956835,4.259760734282635,2.693671760470464,1.6496124445956835,0.18792940237099093,0.6264355895248682,-0.25057041235053856,-1.4825655030286577
4,9,-1.543990689814758,-1.4382377260014547,-1.2901809948033625,-2.516919247826881,1.4170922969577304,-0.12689839285702761,-0.38070808786842325,5.6049070821050675,4.01861262490552,2.9610829867724884,1.4805414933862442,1.9247052323318514,1.0363842090893072,-0.21150592762660633,-0.38070808786842325
5,10,0.10741138560687433,0.2577899478047798,-0.9881860587573845,3.007518796992481,1.4393151894803973,1.1815252416756177,7.261007044676424,5.649836260573308,4.575722404504565,3.0719630060083247,3.5230921367313375,2.620840431156015,1.353380836298335,1.1815252416756177,3.394197162828947
1,13,0.1502172118092811,-1.0944219106256707,2.896995708154506,1.3304747225388949,1.0729613733905579,7.145920127246513,5.536478067160676,4.463516693770118,2.961370771023337,3.4120158576146724,2.5107322332685085,1.244632573598444,1.0729613733905579,3.2832591830405047,5.536478067160676
2,14,-1.2427722645899455,2.7426585511402535,1.1784872200860717,0.9213601200981427,6.985209927844599,5.378181900454501,4.306829882194436,2.806937056630344,3.2569062121023284,2.3569744401721433,1.09277382741424,0.9213601200981427,3.128342662108364,5.378181900454501,5.721015854100478
3,15,4.035583933570866,2.451728891340536,2.191366074477326,8.33152406270346,6.704273010562102,5.619438975801196,4.100671327135927,4.556302945995804,3.645046329577532,2.3649368715184784,2.191366074477326,4.4261215375642,6.704273010562102,7.051421225945888,5.879801792664406
4,16,-1.5224166408693953,-1.7726798748696557,4.12929880979536,2.565169508439781,1.5224166408693953,0.06256262627085506,0.5005201035421012,-0.3753884865419708,-1.6058419618417623,-1.7726798748696557,0.3753884865419708,2.565169508439781,2.8988516989539885,1.7726798748696557,1.6475482578695255
5,17,-0.2541321846694737,5.739088285761372,4.150778288701969,3.0919049573290334,1.6094822934069237,2.054210385153541,1.164760664510229,-0.08471503678977318,-0.2541321846694737,1.9271442928188043,4.150778288701969,4.489619047311293,3.346037141998507,3.21897104966377,1.7365483857416604
1,20,6.008489977275743,4.416133289377654,3.354562164112261,1.8683625887407111,2.314223757215366,1.4225078995820064,0.1698487883160828,0.0,2.186833926320329,4.416133289377654,4.755837345325769,3.6093418259023355,3.4819519950072984,1.9957524196357483,3.8641214876924095
2,21,-1.5021029808456199,-2.5035049680760335,-3.9054677501986115,-3.4848776931473027,-4.326051695177244,-5.507710929767273,-5.667932802895069,-3.6050471540294877,-1.5021029808456199,-1.1816531225173525,-2.263166046311664,-2.3833355071938485,-3.7852982893164273,-2.0228271245472937,-2.843977976490768
3,22,-1.0166734697246134,-2.440016327339072,-2.0130122289982526,-2.867014220397483,-4.0666938788984535,-4.229359151941428,-2.1350142864216877,0.0,0.3253367513683578,-0.7726693548777429,-0.8946714123011781,-2.3180142699156367,-0.5286652400308726,-1.362338726261537,4.026030663278914
4,23,-1.4379622381948438,-1.0065723129328208,-1.8693458944390178,-3.0813476532746655,-3.245683687175508,-1.1298274728673774,1.0271158844248884,1.3557942212444225,0.24651031986911293,0.12325515993455646,-1.3147070782602874,0.49302063973822585,-0.3492156392937525,5.094498548158157,3.1840592417171543
1,27,0.43768365088449457,-0.4376772904053572,-1.667361443004446,-1.8340950431132357,0.31263027056333365,2.501042164506669,2.834515725203386,1.7090480232712122,1.583994642950051,0.12505338032116095,1.9591547839135341,1.104630772277928,6.627765552230155,4.689454058450004,7.023762622847885
2,28,-0.8715463255131959,-2.095871805652104,-2.2618788201989006,-0.12450842729093511,2.0543668856345674,2.3863872474898358,1.2658240673947696,1.1413156401038345,-0.31126790184650033,1.5148409219766397,0.6640407237105372,6.163106989665376,4.2332421985600694,6.557378398785276,3.6314588548758366
3,29,-1.2350898604343092,-1.4025564236593573,0.753605922952604,2.951638104590771,3.286577619480755,2.156162346611961,2.0305592299732313,0.5652044422144531,2.4073685798894213,1.549088069371302,7.096502623029534,5.149670286228939,7.494240502018938,4.54259600898828,5.610212917757653
4,30,-0.16956079136648766,2.013565122042502,4.239084467457898,4.578212518520445,3.433661005972726,3.3064871782830747,1.8228076146728105,3.688008661352028,2.818995051857245,8.43578197123896,6.464603812873296,8.838493701981546,5.849937858757814,6.930905691625493,4.768970025890136
1,3,2.186833926320329,4.416133289377654,4.755837345325769,3.6093418259023355,3.4819519950072984,1.9957524196357483,3.8641214876924095,2.9936318691115975,8.61995883301818,6.645432652434979,9.023354564755838,6.0297226956442405,7.112526539278131,4.94691885201035,4.8832271762208075
2,4,2.181591578289542,2.5140258488268326,1.392065733837762,1.2674020898042373,-0.18699229572212403,1.6413930219048116,0.7895321851081063,6.295453787457903,4.363183156579084,6.690216709683792,3.7606496078494285,4.8202810711499,2.7010181445489567,2.6386894928603577,3.802206269412712
3,5,0.3253367513683578,-0.7726693548777429,-0.8946714123011781,-2.3180142699156367,-0.5286652400308726,-1.362338726261537,4.026030663278914,2.1350142864216877,4.412365340717785,1.5453449150378937,2.582353095213481,0.5083367348623067,0.44733880879179305,1.5860143359398413,5.042697927721119
4,6,-1.094445472899073,-1.216051899923372,-2.6347791165006393,-0.8512326188504744,-1.6822026541634074,3.6886932371648196,1.8038090811877066,4.073775101775259,1.216051899923372,2.2496972518902,0.18240654795654382,0.1216064270242992,1.256589437318075,4.702063635274486,2.5942477642657464
5,7,-0.12295207039254612,-1.5573782999007428,0.24590414078509223,-0.5942610443615522,4.836066824490906,2.930325367411629,5.225409836065574,2.336064323050077,3.3811475409836067,1.2909811051165472,1.2295081967213115,2.377050431048284,5.860650734823258,3.729510698162141,1.8442622950819672
1,10,-1.4361920573775557,0.3693102858202269,-0.47188917147529325,4.96512361716831,3.0570361270149884,5.354945923339267,2.462043526932953,3.5084132781395523,1.4156737757263531,1.3541251920732185,2.503080090235358,5.990968825423234,3.857205282308577,1.9696360738064567,0.8822360205979254
2,11,1.8318106624379111,0.9783539272991746,6.494590466992005,4.558699869842909,6.890092948387496,3.9550375190250486,5.016654123586156,2.893420914463941,2.830975494651261,3.996672033923554,7.535383461568783,5.370528442618218,3.4554551029183735,2.352210335993839,2.6228156252288897
3,12,-0.8381042520866675,4.578902971695883,2.6778363162414522,4.967290921220359,2.085032999781786,3.127552618803644,1.0425133807599276,0.9811912659841425,2.1259185684735957,5.600973568109905,3.4750612378982395,1.5944373667897143,0.5110384173379765,0.776775899048952,1.2673715320410233
4,13,5.462791108344195,3.5456568693142456,5.854461665462048,2.947843251504159,3.9991741192319434,1.896512383776375,1.834671981963489,2.98907438003739,6.493500120818404,4.349619838803525,2.45310116404019,1.360545458766135,1.628528921271255,2.123271008735224,2.98907438003739
5,14,-1.817829984283686,0.37138269621129283,-2.3846778853561497,-1.387804147539246,-3.381551623173054,-3.440188798581541,-2.3455824583340514,0.9773200591811948,-1.0555109132253913,-2.8537931839980284,-3.88975638371237,-3.635654003442712,-3.1665387048008338,-2.3455824583340514,1.6419065278089042
1,17,2.229745665780808,-0.5773430155207679,0.43798770863956726,-1.5926737396811033,-1.6523965746918807,-0.5375237418014764,2.846901879452708,0.7764333085490657,-1.055143922311467,-2.110287844622934,-1.8514807921520184,-1.3736798853613195,-0.5375237418014764,3.5237930792717047,4.419672057842325
2,18,-2.745862921814143,-1.7526777020447908,-3.7390481415834955,-3.79746835443038,-2.7069121512140946,0.6036953429284324,-1.4216139811039434,-3.213242453748783,-4.245372501064995,-3.992210321324245,-3.5248307893896054,-2.7069121512140946,1.2658227848101267,2.142161635832522,-0.019469442246835444
3,19,1.02122670521553,-1.02122670521553,-1.08129634811403,0.04005050249814551,3.444129335135382,1.3616376439036126,-0.4805754757341558,-1.5418465725991133,-1.2815366389073217,-0.8009611631731658,0.04005050249814551,4.124951212511547,5.026032521081358,2.8033701819547985,4.205052217507839
