day_of_week,day_of_month,1_days_dater,2_days_dater,3_days_dater,4_days_dater,5_days_dater,6_days_dater,7_days_dater,8_days_dater,9_days_dater,10_days_dater,11_days_dater,12_days_dater,13_days_dater,14_days_dater,15_days_dater
4,26,0.42135261884336234,-2.387636265599809,0.14045801657593188,-0.07021829284574928,-0.9831418233782231,0.7022472211107927,-0.14044730113371523,-0.6320182128228268,-1.6853890444890158,-0.6320182128228268,-1.4044944422215855,0.14045801657593188,1.123599839954155,1.8258470610649478,0.21067630942168117
5,27,-2.797202797202797,-0.27971601152753495,-0.4895083554141171,-1.3986013986013985,0.27971601152753495,-0.5594426935369318,-1.048951048951049,-2.097902097902098,-1.048951048951049,-1.818186086374563,-0.27971601152753495,0.6993006993006993,1.3986013986013985,-0.20979234388658216,-0.8391587050644668
1,30,2.5899324485723922,2.374102914933678,1.4388489208633095,3.165463234880846,2.3021560778720773,1.7985611510791366,0.7194244604316548,1.7985611510791366,1.0071898535858814,2.5899324485723922,3.597122302158273,4.316546762589928,2.6618683080879046,2.0143906847178505,3.9568345323741005
2,1,-0.21038081270489956,-1.1220238674843779,0.5610012333295596,-0.2805113170774091,-0.7713927464470886,-1.8232861095589568,-0.7713927464470886,-1.542785492894177,0.0,0.9817628587393588,1.6830251008139376,0.0701198039598803,-0.5610119337421889,1.3323939797766482,1.8232754091463275
3,2,-0.9135650202937601,0.7730083071934091,-0.07027835655017553,-0.5621946834862912,-1.616305693908698,-0.5621946834862912,-1.3352137136514044,0.21082434667882224,1.1946570005510535,1.8973976741659915,0.28109198025729343,-0.35137033680746893,1.5460273373585225,2.0379436642946382,2.7406843379095758
4,3,1.7021233308399824,0.8510616654199912,0.3546099290780142,-0.7092198581560284,0.3546099290780142,-0.42553624362810283,1.1347561017841312,2.127659574468085,2.8368794326241136,1.2056715944980054,0.5673780508920656,2.4822695035460995,2.9787212398880762,3.6879410980441047,2.9078057471742023
5,4,-0.8368179911558608,-1.3249609326036071,-2.3709860817279504,-1.3249609326036071,-2.0920502982486866,-0.5578715669585275,0.41841431593696526,1.1157644153531943,-0.48814294144774634,-1.1157537746351245,0.7670893656450797,1.255232307092826,1.952582406509055,1.1855036815820448,2.161789564477538
1,7,-0.4922622807769621,-1.5471146240902804,-0.4922622807769621,-1.2658249580785688,0.2813003965246444,1.2658249580785688,1.9690598536207808,0.3516174477711061,-0.28128966601171196,1.6174424058496748,2.1097046866266367,2.8129395821688488,2.039387635380175,3.0239121969340994,1.828415020614925
2,8,-1.0600706713780919,0.0,-0.777389472449205,0.777389472449205,1.76678445229682,2.4734982332155475,0.8480543803831713,0.2120162909949205,2.1201413427561837,2.614838832679991,3.321552613598719,2.544173924746025,3.53356890459364,2.3321576337511045,4.38162328497681
3,9,1.0714285714285714,0.28570992606026785,1.8571472167968748,2.857142857142857,3.571428571428571,1.9285692487444197,1.2857164655412947,3.214285714285714,3.7142835344587053,4.42856924874442,3.6428615025111606,4.642857142857143,3.428573608398437,5.49999782017299,5.714285714285714
4,10,-0.777389472449205,0.777389472449205,1.76678445229682,2.4734982332155475,0.8480543803831713,0.2120162909949205,2.1201413427561837,2.614838832679991,3.321552613598719,2.544173924746025,3.53356890459364,2.3321576337511045,4.38162328497681,4.593639575971731,4.522963884441254
5,11,1.566960329537691,2.564107022803631,3.276357766017545,1.6381788830087725,0.99715756134979,2.920232394410588,3.4188057410435575,4.1310564842574715,3.347587187572477,4.344733880838416,3.133909790991532,5.199432599078343,5.413109995659288,5.341880574104356,5.270662020633274
1,14,0.9817628587393588,1.6830251008139376,0.0701198039598803,-0.5610119337421889,1.3323939797766482,1.8232754091463275,2.524537651220906,1.7531556051864472,2.7349184639258057,1.5427747924815476,3.5764310143327744,3.786811827037674,3.7166813226651647,3.6465615187052847,3.5764310143327744
2,15,0.6944444444444444,-0.9027798970540365,-1.527775658501519,0.3472222222222222,0.8333312140570747,1.527775658501519,0.7638931274414062,1.7361111111111112,0.5555576748318142,2.5694423251681857,2.7777777777777777,2.708329094780816,2.6388910081651473,2.5694423251681857,3.6111089918348522
3,16,-1.5862090012122843,-2.206894447063578,-0.3448275862068966,0.1379289298221983,0.8275841022359913,0.0689697265625,1.0344827586206897,-0.1379289298221983,1.862066860856681,2.0689655172413794,1.9999957906788792,1.9310365874191808,1.862066860856681,2.896549619477371,0.9655130320581896
4,17,-0.6306894994614514,1.2613896918376812,1.7519271572982296,2.4526980202175217,1.6818564867551677,2.662931417676265,1.4716230892964244,3.503854314596459,3.714087712055203,3.6440063485973626,3.5739356780543,3.503854314596459,4.5550106089753974,2.5928500542184243,2.0322419182148135
5,18,1.9040880748476947,2.3977389445071857,3.1029575471012873,2.3272235407169153,3.314525280035898,2.1156558077823053,4.1607854509924405,4.37235318392705,4.301827019354881,4.231311615564611,4.1607854509924405,5.218613354883592,3.2439991154637275,2.6798328420139668,3.526093012970508
1,21,0.4844269538008218,1.1764684762921713,0.4152291373810553,1.384083044982699,0.20761456869052766,2.2145307600291955,2.422145328719723,2.3529369525843427,2.2837391361645762,2.2145307600291955,3.25259304376622,1.3148746688473185,0.7612498986267301,1.5916976136732268,1.8685099987835205
2,22,0.6887052486347219,-0.0688642195786031,0.8953189249867615,-0.2754778959306427,1.721763121586805,1.9283767979388446,1.8595020695521263,1.790637849973523,1.721763121586805,2.7548209945388877,0.8264441966000433,0.27548840473875785,1.101932601338801,1.3774104972694439,0.34435262431736097
3,23,-0.7523877343964528,0.2052004500821021,-0.9575881844785549,1.0259918134820694,1.2311922635641714,1.162788634560657,1.0943954424855837,1.0259918134820694,2.0519836269641387,0.13679682107858765,-0.410390463235763,0.4104009001642042,0.6839945423213796,-0.3419972711606898,-1.709986355803449
1,28,0.9648475793209871,-0.2067560572973289,1.7918612924603918,1.9986173497577209,1.9296951586419742,1.8607834835761383,1.7918612924603918,2.8256310628971253,0.8959253882052406,0.3445899234789112,1.171603636618316,1.4472713689814807,0.413501598544747,-0.9648580953708978,-2.687807712765454
2,29,-1.1604074732028584,0.8191105448752133,1.023890784982935,0.9556272330951364,0.8873740967630119,0.8191105448752133,1.8430013298581485,-0.06826355188779863,-0.6143303047674914,0.20478024010772183,0.4778136165475682,-0.5460771684353669,-1.911264881745947,-3.617749523384172,-4.778156996587031
3,30,2.002758173594645,2.2099425972376325,2.1408776100774607,2.0718231607548168,2.002758173594645,3.0386697539720533,1.104966029700052,0.5524882837687902,1.3812154405032113,1.657454313468842,0.6215427330914337,-0.7596727074117775,-2.4861920080407915,-3.6602230249010153,-5.179557901887042
1,4,0.2031164915074041,0.1354075506936344,0.06770894081376973,0.0,1.0155721266031157,-0.8801645759094812,-1.4217947786840188,-0.6093391435883073,-0.33852404220103854,-1.3540961688041542,-2.7081923376083084,-4.400812548613501,-5.55179222591025,-7.04129594540804,-8.25998456351856
2,5,-0.06757169156461149,-0.13513307313661316,-0.20270476470122464,0.8108087488122889,-1.081085205078125,-1.6216174976245779,-0.8108087488122889,-0.5405426025390625,-1.554056116052576,-2.9054074674039274,-4.594596656593117,-5.743243243243244,-7.229727667731208,-8.445945945945946,-9.121621621621621
3,6,-0.06760706480931052,-0.1352244465825779,0.8789743782326918,-1.0141988248152696,-1.5550966111455813,-0.7437396146861569,-0.4732907215210011,-1.4874895463362707,-2.8397546460899634,-4.530086020782079,-5.679509292179927,-7.166998838516197,-8.384039491687313,-9.060172041564158,-9.398238316502583
4,7,-0.0676631268272735,0.9472218319197963,-0.9472321558634682,-1.4884958747069676,-0.6765899724980464,-0.4059581130762967,-1.4208430718233664,-2.7740230168194593,-4.465497948064575,-5.615698836522521,-7.104194711229487,-8.322058726514706,-8.998648699012753,-9.336943685261776,-8.863332769301877
5,8,1.0155721266031157,-0.8801645759094812,-1.4217947786840188,-0.6093391435883073,-0.33852404220103854,-1.3540961688041542,-2.7081923376083084,-4.400812548613501,-5.55179222591025,-7.04129594540804,-8.25998456351856,-8.937032647920635,-9.275556690121675,-8.801625097227001,-9.275556690121675
1,11,-1.8766776870170712,-2.412862545818555,-1.608575030545703,-1.3404826011449615,-2.3458445520036824,-3.6863271531486443,-5.361930404579846,-6.501338570138938,-7.9758673859842695,-9.182303772428861,-9.852545073001341,-10.187665723287582,-9.71849885830097,-10.187665723287582,-10.321711937987953
2,12,-0.5464397720770402,0.27323030870907933,0.5464501947475994,-0.47814001190268973,-1.8442602874364087,-3.5519106318535574,-4.713110781523107,-6.215841000076085,-7.445351332590544,-8.128411470357404,-8.469941539240834,-7.9918015273381435,-8.469941539240834,-8.606551482260095,-6.420761125940255
3,13,0.8241736936391603,1.098894764873179,0.06867502783995293,-1.3049512882043488,-3.0219841832597254,-4.189564455909962,-5.700551307571272,-6.9368170879985644,-7.623630246020715,-7.967036825031791,-7.486269710403707,-7.967036825031791,-8.1043973606488,-5.906597350965338,-6.730771044604499
4,14,0.2724754006601401,-0.749322943220779,-2.1117207350620046,-3.8147179748635365,-4.972754019074525,-6.47138951124582,-7.697549602756975,-8.37874849867759,-8.719347946637896,-8.242510798347519,-8.719347946637896,-8.855585646967965,-6.6757512588760575,-7.49318785512674,-10.081745738479121
5,15,-1.0190217602568452,-2.3777174405993056,-4.076087041027381,-5.230976296113393,-6.72553947128502,-7.948367656798314,-8.627715496969545,-8.96738941705516,-8.491848002140378,-8.96738941705516,-9.103256911884326,-6.929345896541469,-7.744561231541866,-10.32608509739762,-12.43206754833859
1,18,-1.372683625182553,-3.0885381566607446,-4.255317143516925,-5.765267036668745,-7.000684393882032,-7.687026206473309,-8.030197112768947,-7.5497599385040415,-8.030197112768947,-8.167463380738212,-5.971171674995117,-6.794779755555661,-9.402880737951499,-11.530544546082435,-10.432393456838414
2,19,-1.7397355971416264,-2.922753679497252,-4.453718881281203,-5.706330634923854,-6.402224873780504,-6.75017199320883,-6.263048149709855,-6.75017199320883,-6.889348717279479,-4.662489276638879,-5.4975602395661785,-8.14196047092213,-10.299236858779109,-9.185801829207106,-9.53374894863543
3,20,-1.2039638703854454,-2.762035397149438,-4.03682512141382,-4.745040434170914,-5.09914809054946,-4.603399532921109,-5.09914809054946,-5.240788991799265,-2.974502152278179,-3.824358366285078,-6.515578716063647,-8.711050508213864,-7.577901685199288,-7.932009341577835,-10.127475730474018
4,21,-1.5770587442596327,-2.867383512544803,-3.584229390681003,-3.942652329749104,-3.440862402693772,-3.942652329749104,-4.086019317736335,-1.7921146953405016,-2.6523275614639337,-5.376344086021505,-7.598570683523745,-6.451612903225806,-6.810035842293908,-9.032256970696125,-6.953402830281139
5,22,-1.3110000085573688,-2.039332111815248,-2.4034981634441874,-1.8936679138568584,-2.4034981634441874,-2.549162361402577,-0.21850185367054997,-1.0924981548868187,-3.8601623699599457,-6.117996335445744,-4.952660524846765,-5.316826576475704,-7.574654985228537,-5.462490774434094,-7.137656834620403
1,25,-0.7380073800738007,-1.107011070110701,-0.5904081562788284,-1.107011070110701,-1.2546102939056736,1.107011070110701,0.22140446624192806,-2.5830258302583027,-4.870853212926661,-3.6900369003690034,-4.059040590405904,-6.346862342524792,-4.2066398142008765,-5.904059040590406,-5.387456126758533
2,26,-0.37174721189591076,0.14869661579344795,-0.37174721189591076,-0.5204438276893587,1.858736059479554,0.9665450198942844,-1.858736059479554,-4.163573311164034,-2.973977695167286,-3.3457249070631967,-5.650556486335385,-3.494421522856645,-5.204460966542751,-4.684017138853392,-1.1895956159967473
3,27,0.5223857822702892,0.0,-0.14925145391208022,2.2388059701492535,1.3432858595207555,-1.4925373134328357,-3.805974704116138,-2.6119402985074625,-2.9850746268656714,-5.298506323970965,-3.1343260807777518,-4.850746268656716,-4.328360486386427,-0.8209000772504663,-1.8656716417910446
4,28,-0.5196710943587904,-0.6681469316069794,1.7075004483048186,0.8166340968354268,-2.0044521228011964,-4.305867248079029,-3.118037894133001,-3.489233151243603,-5.790642612531307,-3.637708988491792,-5.34520943679661,-4.82553834243782,-1.3363051911942172,-2.375647379911798,-1.2620616085799934
5,29,-0.14925145391208022,2.2388059701492535,1.3432858595207555,-1.4925373134328357,-3.805974704116138,-2.6119402985074625,-2.9850746268656714,-5.298506323970965,-3.1343260807777518,-4.850746268656716,-4.328360486386427,-0.8209000772504663,-1.8656716417910446,-0.7462686567164178,0.3731343283582089
1,1,2.3916269620743833,1.4947682768186041,-1.345293729972127,-3.66218912071173,-2.46636993758608,-2.840062006790731,-5.156951695441876,-2.9895365536372083,-4.708522352813986,-4.185355736762858,-0.6726525670745218,-1.718985799176778,-0.597909591562825,0.5231666160511281,1.4947682768186041
2,2,-0.8759101811986769,-3.64963503649635,-5.912413214244982,-4.744525547445255,-5.109489051094891,-7.372261659942405,-5.255472224994297,-6.934306569343065,-6.423359891794024,-2.9927051850479014,-4.014598540145985,-2.9197080291970803,-1.824817518248175,-0.8759101811986769,-2.4087613516480384
3,3,-2.798234879501076,-5.0810081003044,-3.902800392234018,-4.2709888964783325,-6.553756499170936,-4.418262050931769,-6.1119314176999024,-5.596469759002152,-2.1355000663498878,-3.1664233837453897,-2.0618578710124473,-0.9572923582795052,0.0,-1.5463962123146964,-0.29455754512831706
4,4,-2.348489472360322,-1.1363636363636365,-1.5151515151515151,-3.863635207667495,-1.66666435472893,-3.4090909090909087,-2.8787901907256157,0.6818135579427083,-0.3787878787878788,0.7575757575757576,1.893939393939394,2.8787901907256157,1.287876475941051,2.575752951882102,-0.6818135579427083
5,5,1.2412770979652183,0.8533794845630528,-1.5515845347608015,0.698222806741331,-1.0861085824477752,-0.5430542912238876,3.103180907217325,2.0170723247695497,3.1807651649760467,4.344458005182543,5.352994167567318,3.7238194561999336,5.042668974228152,1.7067589691261056,2.792867551573881
1,8,-0.38314176245210724,-2.758619520399306,-0.5363961289212165,-2.2988505747126435,-1.762454445791427,1.8390757827466475,0.7662835249042145,1.9157088122605364,3.065134099616858,4.061305020504071,2.452104941181753,3.754784595007184,0.4597747919659962,1.532567049808429,3.6781632580519634
2,9,-2.38461421086238,-0.15384380634014425,-1.9230769230769231,-1.3846177321213942,2.2307645357572117,1.153846153846154,2.307692307692308,3.4615384615384617,4.461540809044471,2.8461514986478367,4.153841458834134,0.8461585411658654,1.9230769230769231,4.076925424429087,4.384613037109375
3,10,2.285265162339265,0.47281203065922356,1.024425064406458,4.728126318723393,3.624900251228925,4.806933333942562,5.988966416656201,7.013397493193817,5.358546367689796,6.698181456579457,3.309696238876881,4.4129223063713505,6.619386465622604,6.9345904779746474,7.32860150554586
4,11,-1.7719591661648,-1.232670312709948,2.3882825669044396,1.3097048599947358,2.4653288698045617,3.620952879614388,4.622496039239303,3.0046177232594133,4.31432258325415,1.001543159624916,2.0801208665346196,4.237288035969362,4.545449736339181,4.930657739609123,3.620952879614388
5,12,0.5490172143075981,4.23528933057598,3.1372549019607843,4.313725490196078,5.490196078431373,6.509806315104166,4.862742704503677,6.19607364430147,2.8235341988357843,3.9215686274509802,6.1176494523590685,6.4313701554840685,6.823527018229167,5.490196078431373,8.313730277267156
1,15,3.6661443526708535,2.574105405860589,3.7441522355852346,4.91419906530988,5.928242031537609,4.290171708990367,5.61622240221193,2.262097678866755,3.35413662567702,5.5382264216293935,5.850234148623228,6.240249758531443,4.91419906530988,7.722316217581768,7.3323006076735515
2,16,-1.053419082603441,0.07524914078891502,1.2039173641812713,2.1820987874026923,0.6019586820906356,1.8811137056539269,-1.3543926829453115,-0.3009736003418704,1.8058760462719068,2.106849646613777,2.4830723877445626,1.2039173641812713,3.912725692885684,3.536502951754899,3.0097819290462833
3,17,1.1406844106463878,2.2813688212927756,3.269964297914686,1.6730014815529943,2.9657748262238592,-0.30417786804895436,0.7604562737642585,2.889736161032557,3.1939140290815113,3.5741421659636403,2.2813688212927756,5.0190160483008555,4.638787911418726,4.106459236870247,6.083650190114068
4,18,1.1278195488721803,2.105265452449483,0.526313494918938,1.804506689085996,-1.4285668394619362,-0.37593984962406013,1.729325602825423,2.0300728934151784,2.4060127430392386,1.1278195488721803,3.834591055274906,3.458651205650846,2.932326237958177,4.887218045112782,3.157892442287359
5,19,0.9665450198942844,-0.5947978079983737,0.6691404434828067,-2.5278765029623607,-1.486988847583643,0.5947978079983737,0.8921910395852696,1.2639382514811803,0.0,2.67658446358039,2.3048372516844795,1.7843820791705391,3.717472118959108,2.0074326752730016,1.1895956159967473
1,22,-1.5463962123146964,-0.29455754512831706,-3.460969692652264,-2.4300463752567616,-0.3681885042443141,-0.07364219533744003,0.29454630890687405,-0.9572923582795052,1.6936693667681337,1.3254808625238195,0.8100079676046251,2.724592684163636,1.0309233173955024,0.22091534979087707,-2.0618578710124473
2,23,1.2715011122253717,-1.944645403195535,-0.8975295255292557,1.1967136425104168,1.495886346784464,1.86985793348058,0.5983568212552084,3.2909568105500893,2.916985223853973,2.3934158723137196,4.338072688216369,2.617801106872812,1.795070463765625,-0.5235579388331397,0.747943173392232
3,24,-3.175766607682541,-2.1417976567277175,-0.07384848540171074,0.22156799503785057,0.5908442302954818,-0.6646927156971926,1.9941006859242962,1.6248244506666647,1.1078287057728937,3.02806963687912,1.3293967008107443,0.5169957448937711,-1.7725214214700864,-0.5169844754774119,-0.07384848540171074
4,25,1.067882403742186,3.20365885027183,3.5087647830423765,3.890153018528196,2.593435345685464,5.339435296801474,4.958047061315654,4.424094220399289,6.40731770054366,4.652929489499835,3.813882354858196,1.4492706392280053,2.7459883120707373,3.20365885027183,3.5850470857576493
5,26,2.113209850383255,2.4150920364091983,2.792450526975236,1.509433962264151,4.22641970076651,3.849061210200472,3.320750110554245,5.283018867924529,3.5471675081073113,2.7169857385023586,0.37735849056603776,1.6603750552771226,2.113209850383255,2.4905683409492925,2.792450526975236
1,1,0.29563480226335315,0.6651839439649461,-0.5912808822715092,2.069477449077881,1.6999283073762879,1.1825504867982155,3.10421053474442,1.404282227368132,0.5912808822715092,-1.6999283073762879,-0.4434634811398327,0.0,0.3695491417015929,0.6651839439649461,0.14781740113167657
2,2,0.3684598461639662,-0.8843013818930906,1.7686140082883224,1.4001541621243563,0.8843013818930906,2.800297079746571,1.1053795384918985,0.2947746236324577,-1.9896809203849892,-0.7369196923279324,-0.29476337913031647,0.07369646703364974,0.3684598461639662,-0.14738168956515824,1.3264576950907065
3,3,-1.248162251345871,1.3950140953347203,1.0279068918081251,0.5139478442926806,2.4229097839200815,0.7342144070531905,-0.07341471877166074,-2.349483861925657,-1.1013216105797858,-0.660788485058766,-0.2936812815321707,0.0,-0.5139478442926806,0.9544809698137005,0.29369248475493454
4,4,2.67658446358039,2.3048372516844795,1.7843820791705391,3.717472118959108,2.0074326752730016,1.1895956159967473,-1.1152416356877324,0.14869661579344795,0.5947978079983737,0.9665450198942844,1.2639382514811803,0.7434944237918215,2.2304832713754648,1.561342827892658,2.3791798871689127
5,5,-0.3620564648094331,-0.8689443548117999,1.0137536818318325,-0.6517082661088499,-1.4482258592377324,-3.692980360690798,-2.4619905901560153,-2.0275184127501156,-1.6654619479406823,-1.375821195727716,-1.8826980366436323,-0.43447217740589994,-1.0861693944282993,-0.28965180129941676,-1.013764730918283
1,8,-0.5087297790558492,1.3808094565453881,-0.29070431506559175,-1.0901162307155419,-3.3430275432219596,-2.107564699591495,-1.6715137716109798,-1.3081416947057993,-1.0174484688759529,-1.5261671586960566,-0.07267885107533427,-0.7267441538103613,0.07266776183958888,-0.6540763919707723,-0.07267885107533427
2,9,1.899201036839779,0.21914029593358267,-0.5843592612382825,-2.8487904093212144,-1.607010260282184,-1.1687296684150186,-0.8034995571718653,-0.511319926552724,-1.022639853105448,0.43828059186716534,-0.21912914999512922,0.584370407176736,-0.14608981530957063,0.43828059186716534,0.07305048062401205
3,10,-1.6487477073532704,-2.4372716103830645,-4.659498207885305,-3.440862402693772,-3.0107505005320343,-2.6523275614639337,-2.365593585489471,-2.867383512544803,-1.4336917562724014,-2.0788486713149643,-1.2903247682851702,-2.007170646421371,-1.4336917562724014,-1.7921146953405016,-1.3620027931787635
4,11,-0.8017426160304705,-3.0612223335738187,-1.8221574749328229,-1.3848352323222977,-1.020403737335733,-0.7288629899731291,-1.2390648586409958,0.21866112130526266,-0.43731112104390585,0.3644314949865646,-0.3644314949865646,0.21866112130526266,-0.14577037368130194,0.29155186892922336,4.3002983137814335
5,12,-2.2777413405535096,-1.0286620811821356,-0.5878053018964173,-0.22042838964285916,0.07346865557853904,-0.4408567792857183,1.0286508697285146,0.36737691225355823,1.1755993923392138,0.4408455678320973,1.0286508697285146,0.6612739574749564,1.1021307367606747,5.143276771549815,3.8207176451462814
1,15,1.2781931941670583,1.729325602825423,2.105265452449483,2.4060127430392386,1.8796992481203008,3.3834586466165413,2.7067715064027253,3.5338322919114193,2.781952592663299,3.3834586466165413,3.007518796992481,3.458651205650846,7.593989551515508,6.240603798314145,7.067664583822839
2,16,0.4454388397248253,0.8166340968354268,1.1135857713318047,0.5939146769730141,2.0786957054154205,1.410548773808441,2.2271715426636094,1.4847810284424061,2.0786957054154205,1.7075004483048186,2.152939288029644,6.236087116246261,4.899781925052044,5.716404693907212,7.498148724826255
3,17,0.3695491417015929,0.6651839439649461,0.14781740113167657,1.6260139679380483,0.9608300239731021,1.7738313690697247,1.0347330856665389,1.6260139679380483,1.2564648262364553,1.6999283073762879,5.76496886609381,4.434589700419115,5.247591045515738,7.021433692330264,6.873616291198588
4,18,0.29454630890687405,-0.22091534979087707,1.2518386671863793,0.5891038540351912,1.3991118216398164,0.6627348131511882,1.2518386671863793,0.8836501629420653,1.3254808625238195,5.375554409211274,4.050073546687455,4.86008151429208,6.627393076397654,6.480119921944216,4.786450555176083
5,19,-0.5139478442926806,0.9544809698137005,0.29369248475493454,1.1013216105797858,0.36710720352659526,0.9544809698137005,0.5873737662871051,1.0279068918081251,5.066086130600673,3.744497957260377,4.552127083085229,6.314248381946544,6.167407741180459,4.4787123643135685,5.359767412132844
1,22,1.4760147601476015,0.8118126225207565,1.6236139839425738,0.8856066038687731,1.4760147601476015,1.107011070110701,1.5498200025945572,5.608860593000461,4.2804450566478325,5.092246418069649,6.863470886906136,6.715871663111163,5.018452436721633,5.904059040590406,7.158669334496079
2,23,-0.654541015625,0.14545232599431818,-0.5818204012784091,0.0,-0.36363636363636365,0.07273171164772727,4.0727317116477275,2.763638583096591,3.563631924715909,5.309093128551137,5.163640802556818,3.4909113103693183,4.363636363636364,5.5999977805397725,5.018177379261363
3,24,0.8052641256055204,0.07319973664627023,0.6588534818968885,0.29282128741726354,0.7320643889592501,4.758418528235126,3.440700394025257,4.245964519630777,6.002925755382633,5.856515111674001,4.172764782984507,5.051239815652389,6.295747042799896,5.710093297549277,4.319175426693139
4,25,-0.7262164285855967,-0.14524106948045984,-0.5083492837732582,-0.07261499414858115,3.9215753630722,2.614383575381467,3.4132149981156448,5.156141075431055,5.010900005950596,3.3406000039670634,4.212057502033121,5.446623214391975,4.865647855286838,3.485841073447524,5.591864283872434
5,26,0.5852253618269738,0.21946090596578482,0.6583827178973545,4.681791732370433,3.3650374588210816,4.169712564368483,5.925388649849404,5.779085099954,4.09656637054346,4.974398832161242,6.217995749640213,5.632770387813239,4.242869920438864,6.364299299535617,5.998534843674428
1,29,-0.36363636363636365,0.07273171164772727,4.0727317116477275,2.763638583096591,3.563631924715909,5.309093128551137,5.163640802556818,3.4909113103693183,4.363636363636364,5.5999977805397725,5.018177379261363,3.6363636363636362,5.745450106534091,5.3818137428977275,4.872725053267046
2,30,0.43796065950045626,4.4525591996464415,3.1386883589473085,3.9416013842951645,5.6934328844947535,5.547449710595346,3.8686153662465785,4.744525547445255,5.985399232293568,5.401455398893704,4.014598540145985,6.131382406192974,5.766418902543339,5.255472224994297,6.423359891794024
3,31,3.9970928459569866,2.6889511512511874,3.488363066901137,5.232555689587452,5.087209076672528,3.415695305061549,4.287786071786833,5.523248915417298,4.9418513745218595,3.5610419179764716,5.6685955283322205,5.30522345142704,4.796504761606936,5.959299843397813,6.831390610123098
2,6,-1.257863714174636,-0.4891769232524529,1.1879782499886438,1.0482179846414057,-0.5590517244136989,0.2795205306944764,1.4674987806831203,0.9084470562694213,-0.41929145906646076,1.6072590460303584,1.25785305114989,0.7686867909221832,1.886790239749581,2.7253624948577566,1.886790239749581
3,7,0.7784789957319667,2.476999238788381,2.3354585849152674,0.7077140682252516,1.5569687903236171,2.760080546534608,2.19390713218247,0.8492547220983653,2.9016212004077215,2.547764166295096,2.0523664783093567,3.1847133070136326,4.033968029111998,3.1847133070136326,1.2031117562109912
4,8,1.6853997599312325,1.5449524587975172,-0.07021829284574928,0.7724762293987586,1.966294362198663,1.4044944422215855,0.07022900828796594,2.106741663332378,1.7556180527769818,1.2640471410878702,2.387646981042025,3.230341503286533,2.387646981042025,0.42135261884336234,0.8427052376867247
5,9,-0.13811943648281547,-1.726519300629014,-0.8977921438945929,0.27623887296563093,-0.2762494108031592,-1.5883998641461987,0.41435830944844637,0.06905444932264361,-0.4143688472859747,0.6906077202516057,1.5193348769860267,0.6906077202516057,-1.2430960040203958,-0.828727156734421,-1.174031016860224
1,12,-1.59059678746576,-0.7607234143048082,0.4149314103742455,-0.1383210225372094,-1.4522863173410114,0.553241880498994,0.20746042898089231,-0.2766314926619579,0.8298733731609519,1.6597467463219038,0.8298733731609519,-1.10650486582291,-0.6915629030362035,-1.037344354554305,-0.6915629030362035
2,13,0.8432866637435846,2.0379436642946382,1.4757489808083468,0.14054599012864671,2.178489654423285,1.8271193176158158,1.3352029906797003,2.4595923576522827,3.302879021395867,2.4595923576522827,0.49191632693611564,0.9135650202937601,0.5621946834862912,0.9135650202937601,0.0
3,14,1.1846668628865418,0.627173447027439,-0.6968641114982579,1.324037558525697,0.975605502776568,0.487802751388284,1.6027895831064893,2.4390243902439024,1.6027895831064893,-0.34843205574912894,0.06969066447081881,-0.2787413912783101,0.06969066447081881,-0.8362348071374129,-3.554011221962108
4,15,-0.5509663006694006,-1.8595020695521263,0.13773894796532135,-0.2066136763520396,-0.6887052486347219,0.4132273527040792,1.2396715493041226,0.4132273527040792,-1.5151494452347651,-1.101922092530686,-1.446274716848047,-1.101922092530686,-1.9972410175174475,-4.683197792477732,-6.2672114572911
5,16,-1.3157853024885986,0.6925208048948169,0.34626040244740847,-0.1385020475731867,0.9695354670700737,1.8005583195380772,0.9695354670700737,-0.9695249000411903,-0.5540081902927468,-0.9002685927401552,-0.5540081902927468,-1.4542873500617854,-4.155124829368901,-5.747914227003873,-7.063710096521356
1,19,2.035083436129386,1.68420624314693,1.192980314555921,2.3157916152686404,3.1578947368421053,2.3157916152686404,0.3508771929824561,0.7719341077302632,0.42105691474780704,0.7719341077302632,-0.14034873560855263,-2.877197265625,-4.491223787006579,-5.824563545093202,-2.456140350877193
2,20,-0.343878969043127,-0.825307426832844,0.2751094718464836,1.1004168986793275,0.2751094718464836,-1.650614853665688,-1.2379558930726144,-1.5818348621157412,-1.2379558930726144,-2.1320433114554054,-4.814305566603778,-6.3961404287195185,-7.702886807695383,-4.401646606010704,-4.401646606010704
3,21,-0.48308970167539195,0.6211243569246788,1.4492796355918798,0.6211243569246788,-1.311244980342593,-0.8971620757261404,-1.2422276527179497,-0.8971620757261404,-1.794334682017985,-4.485852500893518,-6.073145730603277,-7.384401241511575,-4.071769596277066,-4.071769596277066,-3.243614317609865
4,22,1.1095742977650105,1.9417497302464017,1.1095742977650105,-0.8321754324813913,-0.41608242539832896,-0.7628230707393032,-0.41608242539832896,-1.3176102196218085,-4.022193602292247,-5.617192105512942,-6.9348129068194835,-3.6061005952091842,-3.6061005952091842,-2.773925162727793,-5.06241553831517
5,23,0.8230431571501396,0.0,-1.920441010391361,-1.5089141990355148,-1.8518497199782022,-1.5089141990355148,-2.400548646598813,-5.075451989288707,-6.652947013175828,-7.956108272094972,-4.663925177932861,-4.663925177932861,-3.840882020782722,-6.10425855211677,-4.389580947403332
