day_of_month,day_of_week,roc1,roc2,roc3,roc4,roc5,oneDaysLater,twoDaysLater,threeDaysLater,fourDaysLater,fiveDaysLater,sixDaysLater,sevenDaysLater,eightDaysLater,nineDaysLater,tenDaysLater,elevenDaysLater,twelveDaysLater,thirteenDaysLater,fourteenDaysLater,fifteenDaysLater
30.0,6.0,0.20216904305739547,0.9228800539123179,0.47941465499820407,3.050862742390426,3.62319059318216,-0.03058103975535168,1.2546192589210552,18.828384721845705,21.09650624699778,19.873538126423824,22.646651067007195,23.210034195594996,26.596717888719258,28.809562876615253,26.74432015447468,29.656498352048168,23.323761895929344,23.933777543148754,24.105385687312435,25.837589947731626
31.0,7.0,-0.03058103975535168,0.17152617790661337,0.8920167878407851,0.44868700525661437,3.0193487170869426,1.2855934465193792,18.864734793648044,21.133550146125035,19.91020791477697,22.684169161552013,23.247724631262052,26.635444324292436,28.84896623020247,26.78309174216341,29.696160786539465,23.361487121348716,23.97168937476183,24.143350014534008,25.876084163072015,23.425320188185637
1.0,1.0,1.2855934465193792,1.2546192589210552,1.4593247537282252,2.189077943726498,1.7400487425109568,17.356013574043747,19.59603140409671,18.38821675867627,21.126968788835175,21.683371185793636,25.028091375263784,27.21351758504239,25.173864740306996,28.049958906565898,21.795689716213992,22.398146820575345,22.567628613524327,24.278369588204924,21.858712565431563,25.9097889033989
2.0,2.0,17.356013574043747,18.864734793648044,18.828384721845705,19.068618930118422,19.925028182829813,1.9087371510277678,0.8795486087138369,3.2132611699631477,3.6873761130439395,6.537439000839504,8.39965819457494,6.661653653845962,9.112396550326746,3.7830836332635913,4.296442161739205,4.440858956232696,5.898595055628433,3.8367859083309073,7.28874053306037,7.62437224772088
3.0,3.0,1.9087371510277678,19.59603140409671,21.133550146125035,21.09650624699778,21.341325894853274,-1.0099119772122023,1.280090456819309,1.745325289803411,4.542006877145426,6.369346951996559,4.663895006150864,7.068735812733333,1.8392402208439307,2.342983612065452,2.484695499123248,3.9151283944258224,1.891936659411047,5.279236631162928,5.608582008255677,6.542576552451121
4.0,4.0,-1.0099119772122023,0.8795486087138369,18.38821675867627,19.91020791477697,19.873538126423824,2.3133653881632537,2.783346617876883,5.608560377357742,7.454543254381221,5.731692027647192,8.16106738695475,2.8782196833689553,3.3871023415049475,3.5302599948501734,4.975286384738102,2.9314537390402515,6.353311461777214,6.6860168706429315,7.629540169642761,7.739777414794763
5.0,5.0,2.3133653881632537,1.280090456819309,3.2132611699631477,21.126968788835175,22.684169161552013,0.4593546775932773,3.220688691739303,5.024932809817197,3.3410362629703982,5.71548201606515,0.552082607255386,1.0494591290864879,1.189379903661837,2.601733396683685,0.6041130096073503,3.948600515960886,4.273783259782748,5.195972941864095,5.303717658044407,5.980229222666565
6.0,6.0,0.4593546775932773,2.783346617876883,1.745325289803411,3.6873761130439395,21.683371185793636,2.7487076967675583,4.544701831776985,2.8685049736038755,5.232093472370487,0.09230392725466215,0.5874061737575833,0.7266871546322868,2.132582601158446,0.1440964183760183,3.4732911131728175,3.796986945049779,4.714959875535898,4.822211924412879,5.495630111094749,5.034052573769318
7.0,7.0,2.7487076967675583,3.220688691739303,5.608560377357742,4.542006877145426,6.537439000839504,1.747948149683569,0.11659249008743122,2.4169508612525887,-2.5853403211186716,-2.103482925924886,-1.9679279549701656,-0.5996426713486493,-2.534933369749311,0.7051995423082628,1.0202359443545577,1.9136514928938597,2.0180343618185983,2.6734374338156353,2.2242079031750746,3.8559768114874875
8.0,1.0,1.747948149683569,4.544701831776985,5.024932809817197,7.454543254381221,6.369346951996559,-1.6033302776742149,0.6575097815091423,-4.258846050072133,-3.7852665784891633,-3.6520403332234572,-2.3072610934410465,-4.209305049702076,-1.0248350225611396,-0.7152106932500086,0.16285669266423045,0.2654463476135167,0.9095901204519224,0.46807799287595425,2.071814419984915,5.342221975250546
9.0,2.0,-1.6033302776742149,0.11659249008743122,2.8685049736038755,3.3410362629703982,5.731692027647192,2.2976794494807806,-2.6987862291394125,-2.21748998921645,-2.0820928811215644,-0.7154010575289957,-2.648437980047384,0.5879215798111683,0.9025911008273642,1.794966207009448,1.8992275150789113,2.553867326219036,2.1051609535115956,3.7350295574335433,7.058726959484527,4.993473114532182
10.0,3.0,2.2976794494807806,0.6575097815091423,2.4169508612525887,5.232093472370487,5.71548201606515,-4.88424146618856,-4.413755485946312,-4.281399494272277,-2.9454045519163237,-4.835024074979903,-1.6713554783165618,-1.3637536610421102,-0.491421941510995,-0.389502417401993,0.2504337127850221,-0.1881943920968993,1.4050661908343591,4.654110958944057,2.6352442006103436,-2.141703902965717
11.0,4.0,-4.88424146618856,-2.6987862291394125,-4.258846050072133,-2.5853403211186716,0.09230392725466215,0.49464566912432434,0.6337982067419322,2.0383971532782605,0.05174472870461454,3.3778692799152648,3.7012666033620483,4.61839299017525,4.725546132493694,5.398343300966606,4.937191424933362,6.612266730530479,10.028151562016882,7.90561499241569,2.8833682299320937,4.242489277213779
12.0,5.0,0.49464566912432434,-4.413755485946312,-2.21748998921645,-3.7852665784891633,-2.103482925924886,0.1384676135639739,1.536152970016624,-0.44072093340967455,2.8690320679211805,3.190837594268882,4.103449784407663,4.210075507206111,4.879561094217459,4.420679058301264,6.087509459507169,9.486580931168557,7.374491719381513,2.376965006347272,3.729396310753829,3.5121442419423423
13.0,6.0,0.1384676135639739,0.6337982067419322,-4.281399494272277,-2.0820928811215644,-3.6520403332234572,1.3957526910101536,-0.578387667373488,2.7267887350688254,3.0481492811374493,3.959499546312833,4.065977831171273,4.7345376793156495,4.276290167792877,5.94081574016156,9.335187106796072,7.226018410568731,2.2354020848628293,3.585963299385915,3.3690116383620357,3.6995886780453637
14.0,7.0,1.3957526910101536,1.536152970016624,2.0383971532782605,-2.9454045519163237,-0.7154010575289957,-1.9469655345422283,1.3127138057891083,1.629650696674397,2.528455864532463,2.6334684336318013,3.292825290700284,2.840885737650937,4.482498456322793,7.830144956840816,5.75000980299986,0.8280912874244283,2.1600614919740595,1.9460962564823814,2.2721227722978092,1.5409181938480625
15.0,1.0,-1.9469655345422283,-0.578387667373488,-0.44072093340967455,0.05174472870461454,-4.835024074979903,3.324404347200147,3.6476344161246734,4.564286483812286,4.671384208703536,5.3438334201563045,4.882920042499893,6.557129033196826,9.971247238480249,7.849808401649811,2.830159043108713,4.188577180610474,3.970363397979347,4.302863577696152,3.557140018567203,5.597238933154792
16.0,2.0,3.324404347200147,1.3127138057891083,2.7267887350688254,2.8690320679211805,3.3778692799152648,0.3128303240330127,1.1999896292126426,1.3036415452995431,1.9544550832059835,1.508371333129275,3.128713595225558,6.432984475714731,4.379801735167023,-0.47834324060618366,0.8363685606223815,0.6251756831896066,0.9469778574363674,0.2252475326012975,2.1997074169595576,3.1923559090079054
17.0,3.0,0.3128303240330127,3.6476344161246734,1.629650696674397,3.0481492811374493,3.190837594268882,0.8843926567657456,0.987721329431128,1.6365052744201847,1.1918126576973214,2.8071018055184056,6.101068160386108,4.054288367696113,-0.7887062523144126,0.5219055577419385,0.3113712953244845,0.6321699142122853,-0.08730966033836654,1.8809927771268213,2.8705456477236035,4.8238517608222935
18.0,4.0,0.8843926567657456,1.1999896292126426,4.564286483812286,2.528455864532463,3.959499546312833,0.10242285247920625,0.7455192997130059,0.3047250350978436,1.9058539166649926,5.170944054120257,3.1421071460628758,-1.6584318594973007,-0.35930939313584415,-0.5679980285858734,-0.250011657810724,-0.963183988637459,0.987863527861799,1.9687415849498675,3.904924240818483,8.868810831424003
19.0,5.0,0.10242285247920625,0.987721329431128,1.3036415452995431,4.671384208703536,2.6334684336318013,0.6424384434545904,0.2020951909593335,1.8015858285902828,5.063335189309577,3.036574147723925,-1.7590530396766477,-0.4612598101601442,-0.669734919456523,-0.35207390615241396,-1.0645165329185373,0.8845347097017475,1.8644091514358776,3.798610742861856,8.757418381235196,9.942941619236164
20.0,6.0,0.6424384434545904,0.7455192997130059,1.6365052744201847,1.9544550832059835,5.3438334201563045,-0.43753237630729847,1.1517481124892985,4.392676503301183,2.378853037840957,-2.3861618620066554,-1.096652933578156,-1.3037972680365362,-0.9881640041599009,-1.6960588423462843,0.2405508749504093,1.2141704104952153,3.1360252674924447,8.063178976272484,9.241134574662565,8.576845699927855
21.0,7.0,-0.43753237630729847,0.2020951909593335,0.3047250350978436,1.1918126576973214,1.508371333129275,1.5962646635110105,4.851435480551554,2.8287621644665273,-1.957192838032517,-0.662017096404316,-0.8700717372769236,-0.5530514068150413,-1.2640571252168287,0.6810631229235881,1.6589612795107753,3.589261826360509,8.538068165113339,9.721200349866226,9.053992223561579,8.133847719989417
22.0,1.0,1.5962646635110105,1.1517481124892985,1.8015858285902828,1.9058539166649926,2.8071018055184056,3.204026080901437,1.2131326924642112,-3.497626131543964,-2.22279998914803,-2.4275857079553984,-2.1155463514772244,-2.815380858933432,-0.9008220367339188,0.06171153654853091,1.9616835022924786,6.832734967760605,7.9972779641704115,7.340552907875818,6.434865571220576,7.966422195896147
23.0,2.0,3.204026080901437,4.851435480551554,4.392676503301183,5.063335189309577,5.170944054120257,-1.9290850018550327,-6.493595712237029,-5.25834725265019,-5.4567752855322,-5.154423363492292,-5.8325311215245295,-3.977410837071001,-3.044759651033044,-1.2037733660071441,3.516053612108728,4.644442726983882,4.008106063354316,3.1305362910808245,4.614544893104728,7.359449949957055
24.0,3.0,-1.9290850018550327,1.2131326924642112,2.8287621644665273,2.378853037840957,3.036574147723925,-4.654296037177113,-3.394749861218417,-3.5970810344166706,-3.2887817572603115,-3.980228103044957,-2.088617033148628,-1.1376203119947585,0.7395787383666277,5.552246161939813,6.702831037074808,6.05397743594179,5.159145596868919,6.6723451036258155,9.4712432855223,12.985899719684879
25.0,4.0,-4.654296037177113,-6.493595712237029,-3.497626131543964,-1.957192838032517,-2.3861618620066554,1.3210308630683743,1.1088229032035577,1.4321717950178874,0.706972528510554,2.6909225034710453,3.6883420846665245,5.657176518038941,10.704774074662717,11.911524696152313,11.230997337115749,10.292484324068216,11.879550593301406,14.815076857796583,18.501301079847543,22.422608052226117
26.0,5.0,1.3210308630683743,-3.394749861218417,-5.25834725265019,-2.22279998914803,-0.662017096404316,-0.2094411772730657,0.10969186851219072,-0.6060521979762498,1.352030895001482,2.3364460482024545,4.279610677106817,9.261397294976327,10.452414215363243,9.780759620813892,8.85448300770294,10.420856993157207,13.31810965579783,16.956272622213714,20.826453313207743,36.4708537329225
27.0,6.0,-0.2094411772730657,1.1088229032035577,-3.5970810344166706,-5.4567752855322,-2.4275857079553984,0.3198028446279981,-0.3974434309038636,1.5647493016332608,2.5512305527802135,4.498473510259086,9.490715939444607,10.684232575124241,10.01116830684761,9.082947617396977,10.6526091203823,13.555942558756415,17.201741329037784,21.080044784447043,36.75727978972071,32.34598395100404
28.0,7.0,0.3198028446279981,0.10969186851219072,1.4321717950178874,-3.2887817572603115,-5.154423363492292,-0.7149598137096711,1.240977774780314,2.2243142877864073,4.165349758614334,9.141677749327535,10.331389652497952,9.660471001153459,8.735209324863856,10.299867008069594,13.193945102372377,16.828121672603338,20.694061741700015,36.32132032947261,31.92408696813044,47.865832899496624
29.0,1.0,-0.7149598137096711,-0.3974434309038636,-0.6060521979762498,0.706972528510554,-3.980228103044957,1.970022457381317,2.960440058221324,4.915453086554622,9.927616028097502,11.125895145412802,10.450145153182715,9.518220590777828,11.094145503805956,14.009064094635521,17.669410671936685,21.56318969629216,37.302981470008405,32.87408326631975,48.930627033089046,52.35141828403423
30.0,2.0,1.970022457381317,1.240977774780314,1.5647493016332608,1.352030895001482,2.6909225034710453,0.9712831055361932,2.8885260179327283,7.803855857776325,8.978984673518346,8.316289916819123,7.402369786229382,8.947848423038343,11.806451883724902,15.39608194272682,19.214634621758435,34.65033954208906,30.30700598487647,46.05334336896421,49.40804622035851,53.34680015710484
1.0,3.0,0.9712831055361932,2.960440058221324,2.2243142877864073,2.5512305527802135,2.3364460482024545,1.8988001869725806,6.766847505640448,7.930672287894393,7.2743522567756775,6.369223488990778,7.899835549445246,10.730940961563975,14.28604093513765,18.06786143061499,33.35508413946882,29.053530842703353,44.64839791756216,47.97083054218072,51.871696031459976,45.9439385925939
2.0,4.0,1.8988001869725806,2.8885260179327283,4.915453086554622,4.165349758614334,4.498473510259086,4.777335267672986,5.919473133985897,5.275383085904424,4.3871206469708035,5.889211012751333,8.667561108065485,12.156414722681628,15.867764109071,30.870122017901657,26.64872462276785,41.95299419831144,45.213516028325415,49.04169210313849,43.22439354026108,33.3972220046775
3.0,5.0,4.777335267672986,6.766847505640448,7.803855857776325,9.927616028097502,9.141677749327535,1.0900619522295631,0.47533926775202207,-0.3724227378996681,1.0611796360709655,3.7128505229248305,7.042629435227978,10.584759397693665,24.90308298409179,20.874160713498174,35.480630267668474,38.592488210690576,42.24611813459854,36.69406000292717,27.31495954147884,26.054837292758588
4.0,6.0,1.0900619522295631,5.919473133985897,7.930672287894393,8.978984673518346,11.125895145412802,-0.6080940822531401,-1.4467146046664145,-0.02857087591087461,2.594506838797541,5.888380487699493,9.392315388975476,23.556243385343993,19.57076529502737,34.01973215892408,37.09803469720189,40.712267247217035,35.22007738755011,25.94211249137619,24.695578238270556,40.58401650411887
5.0,7.0,-0.6080940822531401,0.47533926775202207,5.275383085904424,7.2743522567756775,8.316289916819123,-0.8437513242851851,0.5830688132913538,3.2221948975412924,6.536220942708232,10.061593425429022,24.312178385626957,20.302316562859556,34.83968429967924,37.93682033893107,41.5731652873881,36.04737341434357,26.712644584561364,25.458483854272902,41.444129887660175,37.65890895666252
6.0,1.0,-0.8437513242851851,-1.4467146046664145,-0.3724227378996681,4.3871206469708035,6.369223488990778,1.438961393389213,4.100544621372211,7.442770743706954,10.998141716090482,25.369989330862307,21.32600634812418,35.98707706325719,39.11056759523652,42.777855332542416,37.20504277978405,27.79088184242252,26.526049068857105,42.647721930511516,38.830291378679114,38.56959974632653
7.0,2.0,1.438961393389213,0.5830688132913538,-0.02857087591087461,1.0611796360709655,5.889211012751333,2.623827365169034,5.918642371577959,9.423578663852766,23.59155457503795,19.604937473296143,34.05803371338488,37.137216001013165,40.7524814640376,35.25872198916827,25.978105539584778,24.731215038941457,40.62419406810674,36.86091563998081,36.60392204622585,31.74482333637858
8.0,3.0,2.623827365169034,4.100544621372211,3.2221948975412924,2.594506838797541,3.7128505229248305,3.210575059420557,6.625899143761223,20.431636344314956,16.546946790147267,30.630514525990826,33.63097004074331,37.15380246265265,31.800504290171954,22.757169337792877,21.54215862083094,37.028795045540456,33.36173396942705,33.1113110409969,28.376446989827762,31.74931295299987
9.0,4.0,3.210575059420557,5.918642371577959,7.442770743706954,6.536220942708232,5.888380487699493,3.3090834755783414,16.685365113971958,12.921516737067568,26.56698642632697,29.474106663788156,32.887354211223254,27.70058127695884,18.93855766923004,17.761342334209935,32.76623540431785,29.21324572859692,28.97061271518141,24.383036249840355,27.65098235054785,29.360018061853943
10.0,5.0,3.3090834755783414,6.625899143761223,9.423578663852766,10.998141716090482,10.061593425429022,12.947827227172809,9.30453832141638,22.5129312624738,25.32693380674031,28.630851945015124,23.610216043729114,15.128847984936792,13.989339922900413,28.513612683150946,25.07442848347616,24.83956722515044,20.398934987399993,23.562205815835917,25.21649956601724,26.238194264293398
11.0,6.0,12.947827227172809,16.685365113971958,20.431636344314956,23.59155457503795,25.369989330862307,-3.2256387707473593,8.468603841367063,10.96002188219992,13.885193812802552,9.440100866314992,1.93099841874539,0.9221183986415252,13.781394328790897,10.736462625273019,10.528524797612693,6.596946522256436,9.397594313447332,10.862247322534465,11.766819569171147,20.381553240406276
12.0,7.0,-3.2256387707473593,9.30453832141638,12.921516737067568,16.546946790147267,19.604937473296143,12.084029761159016,14.658490609245462,17.68116303347679,13.08790828084928,5.3285158630776035,4.286008315325478,17.573903752513147,14.427479777360658,14.212611061081837,10.149987215864625,13.043984918992141,14.557457072652197,15.49218010791337,24.394056143888786,26.295310235705
13.0,1.0,12.084029761159016,8.468603841367063,22.5129312624738,26.56698642632697,30.630514525990826,2.2969024700239538,4.993693824396534,0.8956481327709572,-6.027186845866272,-6.957299324846207,4.89799840624267,2.0907974322437575,1.8990941925077411,-1.725529095818255,0.8564602467262308,2.2067615848250908,3.0407100405087277,10.982854924971317,12.679130563764476,11.581020017187187
14.0,2.0,2.2969024700239538,14.658490609245462,10.96002188219992,25.32693380674031,29.474106663788156,2.6362395040874476,-1.3697915610529907,-8.13718608765249,-9.046414477292622,2.5426927633326093,-0.20147730068424224,-0.38887617113605416,-3.932114725586047,-1.4080995499544238,-0.08811692536367548,0.7271066401084155,8.490924207106474,10.149112869554212,9.075658522391484,8.319197897165038
15.0,3.0,2.6362395040874476,4.993693824396534,17.68116303347679,13.885193812802552,28.630851945015124,-3.903135076359554,-10.496707248623318,-11.382581861755382,-0.09114396747857557,-2.7648292829928547,-2.9474147628947645,-6.399644279067641,-3.940459114230123,-2.6543805994983156,-1.8600962712619666,5.704305546761449,7.319903186016054,6.274020803390394,5.536990073424572,1.3930816277660372
16.0,4.0,-3.903135076359554,-1.3697915610529907,0.8956481327709572,13.08790828084928,9.440100866314992,-6.861381146516159,-7.783237040395723,3.9668215106809424,1.1845399891778041,0.9945384942830494,-2.597909104206302,-0.038840016165175094,1.2994747308910775,2.126020247092355,9.997662911017102,11.678880753595395,10.59051810674242,9.823551639572576,5.5113314137084695,8.745728805779732
17.0,5.0,-6.861381146516159,-10.496707248623318,-8.13718608765249,-6.027186845866272,5.3285158630776035,-0.9897676229553432,11.625899965545896,8.638651973518078,8.434653355937495,4.577555577688687,7.325147413967463,8.762053783774764,9.649489657718219,18.10102432810839,19.906094945725144,18.737554269203972,17.91408654270015,13.284191576523286,16.75686213132213,16.614085704950792
18.0,6.0,-0.9897676229553432,-7.783237040395723,-11.382581861755382,-9.046414477292622,-6.957299324846207,12.741781617539319,9.724671243884234,9.518633329738426,5.622977612498568,8.398036078996824,9.84930665508775,10.745613887823026,19.281635334783743,21.104750556595153,19.924528423521874,19.092828803458417,14.41665053882655,17.92403605992546,17.77983235194139,20.24079077945079
19.0,7.0,12.741781617539319,11.625899965545896,3.9668215106809424,-0.09114396747857557,2.5426927633326093,-2.6761244415049306,-2.858876488873461,-6.314255374454072,-3.8528267659260886,-2.5655749988623415,-1.7705660679445452,5.800736535661606,7.417808038040444,6.370971527085685,5.633268425244633,1.4855796114425344,4.59656958408393,4.468663402440236,6.651490737791256,0.13791281222772137
20.0,1.0,-2.6761244415049306,9.724671243884234,8.638651973518078,1.1845399891778041,-2.7648292829928547,-0.18777719888342276,-3.7381689868715693,-1.209058227149944,0.11358923183874343,0.9304586036713189,8.709950080103052,10.37148636099943,9.29586488071264,8.537877082130093,4.27613884986129,7.472672028168172,7.341248797321986,9.584097556503451,2.891415120477109,-3.3909200954222984
21.0,2.0,-0.18777719888342276,-2.858876488873461,9.518633329738426,8.434653355937495,0.9945384942830494,-3.5570711565682407,-1.0232023690139644,0.30193339278964026,1.120339544769894,8.914466614690939,10.579128751518727,9.501483699539422,8.742069894986754,4.472314034764464,7.674860865803599,7.543190387822106,9.790258628803485,3.0849852181892152,-3.2091689841647764,-1.7467093877298248
22.0,3.0,-3.5570711565682407,-3.7381689868715693,-6.314255374454072,5.622977612498568,4.577555577688687,2.6273245928354503,4.001334878187597,4.849926020944033,12.93152118130489,14.657580475429238,13.540189014072043,12.752766013070566,8.32553022561959,11.646195482725421,11.509668648088065,13.83961472908,6.887033040587519,0.36073372778657414,1.8771327152220871,1.848382862086662
23.0,4.0,2.6273245928354503,-1.0232023690139644,-1.209058227149944,-3.8528267659260886,8.398036078996824,1.3388347506898455,2.16570142203994,10.040402621183393,11.72227370276165,10.633488171432303,9.866223698617187,5.552327954948891,8.787982075603663,8.654950414514365,10.925248398248993,4.1506572101066395,-2.208564701497743,-0.7309864897966314,-0.7590003284594706,2.056681622661647
24.0,5.0,1.3388347506898455,4.001334878187597,0.30193339278964026,0.11358923183874343,-2.5655749988623415,0.8159425489589676,8.58660738689253,10.246258482857797,9.171857406500509,8.414729623550652,4.157826774528176,7.350733155004143,7.219459037419726,9.459763052479632,2.774674157576746,-3.5005330986040772,-2.042475863846843,-2.07011959858265,0.7083630611481002,-0.416202651927906
25.0,6.0,0.8159425489589676,2.16570142203994,4.849926020944033,1.120339544769894,0.9304586036713189,7.707773831663495,9.353992727210988,8.288287195731648,7.5372871417648115,3.3148370595715035,6.481902009567289,6.351690344362983,8.573862709583842,1.9428788335402063,-4.281540734955533,-2.835284123260252,-2.862704126522517,-0.10670880526522274,-1.2221729715897962,-4.5261075177014245
26.0,7.0,7.707773831663495,8.58660738689253,10.040402621183393,12.93152118130489,8.914466614690939,1.528412329940427,0.538970719955124,-0.15828633703369965,-4.078569833740796,-1.1381460952039735,-1.2590395651663318,0.8041099050788656,-5.352348111040939,-11.131336337298299,-9.78857660859419,-9.814034384098044,-7.25526334723246,-8.290902769200214,-11.358401454369723,-7.758209231838366
27.0,1.0,1.528412329940427,9.353992727210988,10.246258482857797,11.72227370276165,14.657580475429238,-0.9745465208003845,-1.661307045256261,-5.522574454784162,-2.6264159597796057,-2.7454894951457325,-0.7133987503988248,-6.777177228597567,-12.469168360574672,-11.146622584579971,-11.17169711782602,-8.651445911148762,-9.671494780427048,-12.692815231298429,-9.146820430521196,-9.97145207276339
28.0,2.0,-0.9745465208003845,0.538970719955124,8.288287195731648,9.171857406500509,10.633488171432303,-0.693519191608783,-4.592786777733964,-1.6681261038872173,-1.7883714864454885,0.2637178232729971,-5.859736566635395,-11.607744712008557,-10.272183268432332,-10.297504569537322,-7.752450628222489,-8.782538179896813,-11.833592575225598,-8.25270031349809,-9.08544746412377,-6.583795867980269
29.0,3.0,-0.693519191608783,-1.661307045256261,-0.15828633703369965,7.5372871417648115,8.414729623550652,-3.9264986075266304,-0.981413201177583,-1.1024983323587805,0.963921998936544,-5.2022962982593945,-10.990446375255644,-9.64555787180223,-9.67105600737089,-7.108228364504926,-8.145509661041702,-11.217871475187247,-7.611971605835588,-8.45053435002591,-5.931412158020776,-4.949062935059824
30.0,4.0,-3.9264986075266304,-4.592786777733964,-5.522574454784162,-4.078569833740796,3.3148370595715035,3.0654502684543274,2.939416419967274,5.090290804001342,-1.3279392051310344,-7.352649445836082,-5.952795704730759,-5.979335942360379,-3.3117662111433783,-4.391440920092873,-7.5893693494883285,-3.8360973055965744,-4.708931887490991,-2.08685383735917,-1.0643562613127617,4.499808666132966
31.0,5.0,3.0654502684543274,-0.981413201177583,-1.6681261038872173,-2.6264159597796057,-1.1381460952039735,-0.12228525481504597,1.9646162028816816,-4.262717974007693,-10.10823674388887,-8.750018507361375,-8.775769365248756,-6.187540502648546,-7.23510271300834,-10.33791594582867,-6.696276546674426,-7.543150624865466,-4.999060395499465,-4.006974712680333,1.3916966296101836,3.0774154384422383
1.0,6.0,-0.12228525481504597,2.939416419967274,-1.1024983323587805,-1.7883714864454885,-2.7454894951457325,2.089456554969221,-4.145502056946346,-9.998177786256608,-8.638296615574363,-8.664079001518093,-6.072681241563852,-7.121526034451244,-10.228138195869278,-6.582040156436708,-7.429951104691425,-4.882746019095842,-3.889445676421592,1.5158355277629316,3.2036182459926974,5.026516174769683
2.0,7.0,2.089456554969221,1.9646162028816816,5.090290804001342,0.963921998936544,0.2637178232729971,-6.107348224112061,-11.84023771810103,-10.508189124081891,-10.533443824041871,-7.995083990028136,-9.022462162349631,-12.065491546824124,-8.494017897662951,-9.32457472191068,-6.829503074405081,-5.856532528578525,-0.5618807725726587,1.0913582348472637,2.876947060854444,6.604109624386323
3.0,1.0,-6.107348224112061,-4.145502056946346,-4.262717974007693,-1.3279392051310344,-5.2022962982593945,-6.105791439007159,-4.6870983157171695,-4.713995734718882,-2.0105255631951944,-3.1047306504833267,-6.345697144579041,-2.5419131619028335,-3.426494445462896,-0.7691281869604977,0.2671302714212484,5.906178328817319,7.66695404038848,9.568688406427258,13.53828825586833,10.631844283810716
4.0,2.0,-6.105791439007159,-11.84023771810103,-9.998177786256608,-10.10823674388887,-7.352649445836082,1.510948486634741,1.4823019711425316,4.361574519424929,3.196215011040185,-0.2555063930445095,3.7956316281096942,2.8535274268847104,5.683697997816353,6.787342699937253,12.793089107324024,14.66836527031269,16.693766405467294,20.92150303616955,17.8260576230804,20.313920705152793
5.0,3.0,1.510948486634741,-4.6870983157171695,-10.508189124081891,-8.638296615574363,-8.750018507361375,-0.028220123956364022,2.808195643217254,1.6601820291604619,-1.7401619293428503,2.2506765777838855,1.322595207970831,4.110639860419598,5.197857267580569,11.114210623472529,12.961574076327635,14.956827953224739,19.121636472631785,16.072265484342076,18.523097753336145,21.76480492480479
6.0,4.0,-0.028220123956364022,1.4823019711425316,-4.713995734718882,-10.533443824041871,-8.664079001518093,2.8372164331679683,1.6888787567954664,-1.7124250538593455,2.279539990751274,1.3511966412942622,4.1400283054956,5.227552613364309,11.145576042803821,12.99346097107626,14.98927807003263,19.155262235335126,16.10503046785968,18.55655455999137,21.799176803476563,29.692230171421034
7.0,5.0,2.8372164331679683,2.808195643217254,4.361574519424929,-2.0105255631951944,-7.995083990028136,-1.116655736319726,-4.424119637645037,-0.5422904875873589,-1.445021407050086,1.266868082893226,2.324388254664377,8.079137006820195,9.87603991061801,11.816793626227783,15.867840814975734,12.901763092074962,15.285651121293345,18.43881138365081,26.114100196114947,33.04023330807335
8.0,6.0,-1.116655736319726,1.6888787567954664,1.6601820291604619,3.196215011040185,-3.1047306504833267,-3.3448139582594383,0.5808513587493326,-0.3320737917750304,2.4104401372764017,3.479902522115642,9.29963768075907,11.116832393557443,13.079502376112442,17.176296653160268,14.176724030503522,16.587532490684193,19.77630031183445,27.538263531845875,34.54261109263358,36.47468571927386
9.0,7.0,-3.3448139582594383,-4.424119637645037,-1.7124250538593455,-1.7401619293428503,-0.2555063930445095,4.061515452790574,3.1169979489598787,5.954418310312323,7.060890118640738,13.082020900107727,14.962100787402774,16.992690208344367,21.231256647271525,18.127881913337045,20.622117927884226,23.92123508003909,31.95180595562503,39.198543402038794,41.19747869538758,43.22310151765791
10.0,1.0,4.061515452790574,0.5808513587493326,-0.5422904875873589,2.279539990751274,2.2506765777838855,-0.9076530355347298,1.8190229589540223,2.8823092310344878,8.668435596067667,10.475136064645774,12.426471687720385,16.499607102368525,13.517356920414962,15.91424303503121,19.084595818958874,26.801733937353045,33.76563160392257,35.68654855833271,37.63311142881992,47.38039051735844
11.0,2.0,-0.9076530355347298,3.1169979489598787,-0.3320737917750304,-1.445021407050086,1.3511966412942622,2.7516514423324177,3.8246770640403813,9.663802427685361,11.487051673387448,13.456260883634899,17.566704867879995,14.55713826328337,16.975979059814083,20.175371223837164,27.96319576810954,34.99088042782074,36.92939234448671,38.893785085315876,48.73034601774986,64.186433336029
12.0,3.0,2.7516514423324177,1.8190229589540223,5.954418310312323,2.4104401372764017,1.266868082893226,1.0442903901259244,6.727046123664755,8.501469425002501,10.417943936706708,14.41831174252442,11.489340224936996,13.843405354379945,16.957118972714035,24.536388439388407,31.375874288095535,33.26247356845252,35.174260594018385,44.74740204172989,59.789581025056115,37.28213079932548
13.0,4.0,1.0442903901259244,3.8246770640403813,2.8823092310344878,7.060890118640738,3.479902522115642,5.624024585256677,7.380109263061629,9.276777055279098,13.235801152902557,10.337100487799322,12.666836408902876,15.748369869440063,23.249307762527604,30.018107684126626,31.88520900481772,33.77723775595701,43.251441009550256,58.13815942307888,35.8633231717373,50.740455024674716
14.0,5.0,5.624024585256677,6.727046123664755,9.663802427685361,8.668435596067667,13.082020900107727,1.662580728863907,3.458259126524785,7.206482235016402,4.4621249010809905,6.667812414174244,9.585267484303541,16.686812727008245,23.0952031932657,24.86288940672183,26.654175772270328,35.623918490174376,49.717983237264654,28.629186120504556,42.71417475008383,37.561546017769196
