MOWI;SALMAR;BAKKAFROST;LERØY SEAFOOD GP;AUSTEVOLL SEAFOOD;GRIEG SEAFOOD;SALMON EVOLUTION;AKER BIOMARINE;ATLANTIC SAPPHIRE;
percent/trade;-0,86
hitrate;0,47
Number of trades;90
Return;-12,81
2020-04-17;834941,9693145752;0,9999214890972803
2020-04-20;799626,9656524658;0,9999180217144428
2020-04-21;793867,3059539795;0,9999174269462442
2020-04-22;802318,8145446777;0,9999182967586686
2020-04-23;821096,7277679443;0,9999201652551853
2020-04-24;799220,3889160156;0,9999179800107222
2020-04-27;806041,150100708;0,9999186740680407
2020-04-28;819052,0529785156;0,9999199659563869
2020-04-29;808238,385345459;0,9999188951565305
2020-04-30;811826,1601409912;0,9999674137238015
2020-05-04;815038,0222015381;0,8118869857570061
2020-05-05;808678,8728485107;0,9999168284454587
2020-05-06;819592,1353302002;0,9999179359146091
2020-05-07;823808,6345825195;0,9999183559431692
2020-05-08;852461,826461792;0,9999211001866691
2020-05-11;850505,5218811035;0,9999209187039365
2020-05-12;852513,2587585449;0,9999211049467108
2020-05-13;858193,591506958;0,9999216271484137
2020-05-14;831329,1099090576;0,9999190945220398
2020-05-15;833793,8484039307;0,9999193336828903
2020-05-18;834333,3154907227;0,99991938584049
2020-05-19;869727,3731536865;0,9999226664802608
2020-05-20;886605,1913146973;0,999924138636184
2020-05-22;861649,2186889648;0,9999219414611878
2020-05-25;882902,0959472656;0,9999238204560978
2020-05-26;885563,5615386963;0,9999240494054852
2020-05-27;871152,1343994141;0,9999227929585159
2020-05-28;864083,7026519775;0,9999221613846285
2020-05-29;848708,0070037842;0,9999059112694958
2020-06-02;885881,3565444946;0,9999098594203865
2020-06-03;891813,8589096069;0,999910459051348
2020-06-04;896067,9659118652;0,9999126720339477
2020-06-05;892246,8026351929;0,9999122980405459
2020-06-08;895128,1761550903;0,9999751412216703
2020-06-09;907398,7867202759;0,9999754773830059
2020-06-10;912398,7226486206;0,9999756117667031
2020-06-11;899370,298286438;0,9999752584747905
2020-06-12;897128,8189620972;0,9999751966580078
2020-06-15;866784,7106704712;0,9999743283509345
2020-06-16;854068,4710006714;0,9999739461253245
2020-06-17;866346,3088302612;0,999974315360173
2020-06-18;855730,9755477905;0,9999739967425002
2020-06-19;864996,5462265015;0,999974275281208
2020-06-22;851281,8309402466;0,9999738608389149
2020-06-23;859021,548500061;0,99997409635073
2020-06-24;848257,7986984253;0,9999737676530156
2020-06-25;851522,8065567017;0,9999738682361337
2020-06-26;856452,0404434204;0,9999740186351869
2020-06-29;869794,8553237915;0,9999744171941561
2020-06-30;882788,1028518677;0,9999747937326796
2020-07-01;883491,5148086548;0,9999748138012253
2020-07-02;878813,4515762329;0,999974679731099
2020-07-03;877095,8146133423;0,9999746301458324
2020-07-06;876604,8061447144;0,999974615935537
2020-07-07;872361,4356613159;0,8200112414713997
2020-07-08;873223,3627700806;0,9999300876525336
2020-07-09;854807,4354782104;0,9999285814645263
2020-07-10;842490,4414596558;0,9999275373438682
2020-07-13;844309,2461929321;0,9999276934423861
2020-07-14;835985,0451278687;0,9999269734602196
2020-07-15;860537,5743026733;0,9999290570255421
2020-07-16;844223,0401687622;0,9999276860589571
2020-07-17;846473,8718338013;0,9999278783466505
2020-07-20;850543,6885604858;0,999928223445809
2020-07-21;843999,6728744507;0,9999276669208343
2020-07-22;835601,1877365112;0,9999269399133824
2020-07-23;837098,3172988892;0,9999270705795338
2020-07-24;829335,1005783081;0,9999263879038627
2020-07-27;824693,529624939;0,9999259735975113
2020-07-28;841851,8336257935;0,999927482375502
2020-07-29;841236,0709762573;0,9999274292945107
2020-07-30;820693,7829360962;0,9999256128212213
2020-07-31;824789,1059494019;0,9999259821756695
2020-08-03;848118,594795227;0,8224231225241906
2020-08-04;853440,4643936157;0,8235304534102258
2020-08-05;845582,3383865356;0,9999581951966395
2020-08-06;848215,4002456665;0,9999583249686682
2020-08-07;853308,6144790649;0,9999585737179005
2020-08-10;851376,6423721313;0,9999584797120076
2020-08-11;882273,5677871704;0,9999599337386135
2020-08-12;896420,6035385132;0,8096185554752824
2020-08-13;901353,4933700562;0,9999494069456737
2020-08-14;899577,9847793579;0,9999493070895143
2020-08-17;903467,0208053589;0,9999495253006394
2020-08-18;887894,1269607544;0,9999486400181365
2020-08-19;885827,8878555298;0,9999485202183376
2020-08-20;863413,0461349487;0,9999471837651035
2020-08-21;850923,8005599976;0,9999464085665164
2020-08-24;861578,9246902466;0,9999470713303791
2020-08-25;872342,7426986694;0,9999477244160749
2020-08-26;851350,699836731;0,9999464354392777
2020-08-27;854744,2635726929;0,9999466481049353
2020-08-28;844866,1597518921;0,9999460243190819
2020-08-31;847580,8825302124;0,9999461971981705
2020-09-01;845959,0350112915;0,8369520256929829
2020-09-02;843013,6368179321;0,9995967953655019
2020-09-03;845533,9067306519;0,9995979971913553
2020-09-04;848558,3112564087;0,9995994299969713
2020-09-07;866362,3058853149;0,8089939938711029
2020-09-08;864177,5805435181;0,8085111120289672
2020-09-09;871495,0793685913;0,9999821561855289
2020-09-10;861006,0940475464;0,9929948303492238
2020-09-11;859488,7381134033;0,9929824633044122
2020-09-14;856919,2054901123;0,9929614207261167
2020-09-15;867379,6025161743;0,9930463043612525
2020-09-16;871645,9525299072;0,9930803398539864
2020-09-17;864529,2382507324;0,9930233779353036
2020-09-18;870283,293182373;0,9999789505934655
2020-09-21;845221,1435775757;0,9999783264451232
2020-09-22;856828,7697982788;0,9999786200609923
2020-09-23;851139,4502258301;0,9999784771498565
2020-09-24;839719,5123291016;0,9999781844454375
2020-09-25;831794,8372421265;0,9999779766043041
2020-09-28;838051,723701477;0,9999781410307738
2020-09-29;845691,3962631226;0,9999783384968567
2020-09-30;869023,8081436157;0,9999789200863466
2020-10-01;867854,3962631226;0,9999788916816954
2020-10-02;868320,4633712769;0,9999789030114904
2020-10-05;867437,6342697144;0,9999788815401653
2020-10-06;873090,0047454834;0,817264432936588
2020-10-07;863772,1355209351;0,9999353996347791
2020-10-08;878783,6390228271;0,8186427319326977
2020-10-09;878618,5830307007;0,9999490579490072
2020-10-12;877136,861743927;0,9999489718941114
2020-10-13;870112,009552002;0,9999485599185294
2020-10-14;863614,9638023376;0,9999481729306046
2020-10-15;840890,8521003723;0,9999467723634428
2020-10-16;842104,1837043762;0,9999468490555847
2020-10-19;842767,5481262207;0,9999468908920859
2020-10-20;835461,1954879761;0,9999464264373957
2020-10-21;814343,2179145813;0,9999450371395312
2020-10-22;802091,4120826721;0,9999441975914645
2020-10-23;808378,350605011;0,9999446315792272
2020-10-26;776147,3680801392;0,9999423323011832
2020-10-27;774549,1454124451;0,9999422133083162
2020-10-28;751304,5344314575;0,9999404254458629
2020-10-29;759327,9893112183;0,9999410549416194
2020-10-30;757568,0771026611;0,9999409180059023
2020-11-02;763059,0898971558;0,9999413431629968
2020-11-03;757370,5421867371;0,9999409025963293
2020-11-04;772821,9993743896;0,9999420841633699
2020-11-05;772800,2599220276;0,9999420825341538
2020-11-06;798236,2115135193;0,9999439280854284
2020-11-09;855558,728805542;0,9999476849091091
2020-11-10;848663,4727554321;0,999947259857297
2020-11-11;898286,8715820312;0,9999501733420849
2020-11-12;902685,7836303711;0,999950416154246
2020-11-13;884904,398097992;0,9999494198099184
2020-11-16;917081,2114906311;0,9999511944720936
2020-11-17;903554,6761131287;0,9999504638359547
2020-11-18;891326,7137794495;0,9999497842575927
2020-11-19;860569,967540741;0,9999479895483829
2020-11-20;850711,9454994202;0,9999473868529803
2020-11-23;852493,8452224731;0,999980341637944
2020-11-24;853686,623462677;0,9999803691047753
2020-11-25;849589,8166770935;0,9999802744426417
2020-11-26;863131,4944229126;0,9999805839170878
2020-11-27;875029,9787826538;0,9503174066182957
2020-11-30;850088,113193512;0,9488597029438011
2020-12-01;877775,9264984131;0,783745768251024
2020-12-02;862271,4390869141;0,9882558309223066
2020-12-03;864167,5068855286;0,9882815987747569
2020-12-04;860411,1617927551;0,9882304390956497
2020-12-07;857391,5331001282;0,9881889881337094
2020-12-08;853113,0270500183;0,9881297539125388
2020-12-09;851806,5017967224;0,9881115469884975
2020-12-10;851733,9849472046;0,9881105348025647
2020-12-11;842279,1774940491;0,9879770723982142
2020-12-14;849700,9000587463;0,9880820868015998
2020-12-15;868189,0614280701;0,9883358797969125
2020-12-16;871432,2461204529;0,9883792898224896
2020-12-17;875394,1534347534;0,9884318834758388
2020-12-18;891574,8434295654;0,9886418267113178
2020-12-21;867825,6871948242;0,9883309958198676
2020-12-22;876815,9429855347;0,9884506416055556
2020-12-23;899680,7382164001;0,9887441609658348
2020-12-28;904866,0638084412;0,9888086624346578
2020-12-29;919867,9116859436;0,9889911785780825
2020-12-30;917910,7816162109;0,9889677060403712
2021-01-04;894662,1651763916;0,9902810760828947
2021-01-05;894481,0619163513;0,9902791083175831
2021-01-06;915843,873664856;0,9905058561127156
2021-01-07;929229,4156188965;0,9906426191759429
2021-01-08;941353,3304786682;0,9907631351233009
2021-01-11;928432,3563957214;0,9981316055435383
2021-01-12;942504,6209106445;0,9981595020020025
2021-01-13;924130,5035972595;0,9981229081161838
2021-01-14;917245,0669593811;0,9981088174465307
2021-01-15;912276,9949989319;0,9980985184572242
2021-01-18;932814,9584655762;0,9981403837361883
2021-01-19;951575,8306274414;0,9981770471547753
2021-01-20;941576,6233253479;0,9981576880469238
2021-01-21;947186,2586479187;0,9981685989930158
2021-01-22;930836,9356651306;0,9981364320629909
2021-01-25;909139,914604187;0,9980919572004001
2021-01-26;907695,465461731;0,8061384810864475
2021-01-27;900973,2366485596;0,8023833203696695
2021-01-28;895122,442276001;0,9994698655282791
2021-01-29;918322,1380767822;0,9994832583868061
2021-02-01;932154,8511505127;0,9999431046644277
2021-02-02;941224,1338348389;0,7949340350245094
2021-02-03;947812,229385376;0,9961220849983704
2021-02-04;940997,4659881592;0,9960940008917009
2021-02-05;943779,9604949951;0,9961055167338648
2021-02-08;936232,3216705322;0,9960741205168999
2021-02-09;929617,0171356201;0,9960461833257025
2021-02-10;938571,3773345947;0,9960839043765648
2021-02-11;940787,9113006592;0,9999051423924235
2021-02-12;941226,1167526245;0,9999051865551597
2021-02-15;936757,757232666;0,9999047342924957
2021-02-16;952978,0011444092;0,9999063557706518
2021-02-17;945043,5796432495;0,999905569549992
2021-02-18;936591,0896377563;0,8032579518130917
2021-02-19;974796,2828826904;0,9999314222980593
2021-02-22;989230,2819824219;0,9999324229250176
2021-02-23;993097,6013183594;0,9999326860835716
2021-02-24;985413,4609985352;0,9999321611774283
2021-02-25;999670,3999557495;0,9999331286702663
2021-02-26;974592,5346832275;0,999931407961213
2021-03-01;1006328,0346832275;0,8147379951035287
2021-03-02;1005820,4730834961;0,9998067753698187
2021-03-03;1008293,818862915;0,9998072493500361
2021-03-04;1004326,8260803223;0,9998064880038116
2021-03-05;1007767,5932769775;0,9998071487015092
2021-03-08;1025170,4897232056;0,8061601935668338
2021-03-09;1014814,0539855957;0,9999420097812902
2021-03-10;1010592,8160095215;0,9999417675566181
2021-03-11;998638,0074920654;0,9999410704494532
2021-03-12;997387,633392334;0,9999409965724758
2021-03-15;1007549,3703918457;0,9999415916572728
2021-03-16;1005547,3453063965;0,9999414753674055
2021-03-17;1002050,0246887207;0,9999412711067407
2021-03-18;993114,1022949219;0,9999407426711548
2021-03-19;986434,4896087646;0,9999403414118623
2021-03-22;981638,5387039185;0,9999400499403598
2021-03-23;977653,004447937;0,9999398055458607
2021-03-24;956581,6434631348;0,9999384795962346
2021-03-25;947960,2723693848;0,9999379200894217
2021-03-26;959254,5857315063;0,9999386510215164
2021-03-29;969124,4480743408;0,9999392758184387
2021-03-30;971004,6406097412;0,9999393934009384
2021-03-31;976973,441986084;0,9999397636758469
2021-04-06;983495,7955780029;0,8239170415698992
2021-04-07;987037,1968688965;0,9999677324329402
2021-04-08;987878,6822509766;0,9999677599187909
2021-04-09;990907,231842041;0,9999678584554467
2021-04-12;972274,263458252;0,999967242484824
2021-04-13;981664,5494384766;0,9994624909963008
2021-04-14;944577,1545639038;0,9994413865173575
2021-04-15;935674,2161712646;0,9994360713111293
2021-04-16;949887,4236297607;0,999444509400999
2021-04-19;947096,5597305298;0,9994428725049053
2021-04-20;943435,1555480957;0,9994407103330498
2021-04-21;938772,3924942017;0,9994379324124204
2021-04-22;953883,9415054321;0,9994468367576219
2021-04-23;959178,6992645264;0,9994498902713956
2021-04-26;979749,0482635498;0,9994614401158433
2021-04-27;982303,5779571533;0,9994628406678179
2021-04-28;999255,7576293945;0,9994719534714642
2021-04-29;982748,5146331787;0,9994630838652221
2021-04-30;974179,4128036499;0,9994583610298056
2021-05-03;987918,1268005371;0,8350038843179906
2021-05-04;1011286,617767334;0,9999048184338395
2021-05-05;1022827,0503845215;0,9999058923558191
2021-05-06;1027135,752822876;0,9999062871252883
2021-05-07;1039653,592010498;0,9999074154652512
2021-05-10;1024883,4385986328;0,999906081179097
2021-05-11;1004284,4058990479;0,9999041547956428
2021-05-12;983089,5657806396;0,999902088428698
2021-05-14;973479,8976669312;0,9999011218985139
2021-05-18;977167,3380126953;0,9999014950250875
2021-05-19;979192,349685669;0,9999016987375902
2021-05-20;1010678,3078308105;0,9999047611456876
2021-05-21;1032341,3822021484;0,9999067596768126
2021-05-25;1014923,5517044067;0,9999051595127982
2021-05-26;1019688,0056610107;0,999905602651417
2021-05-27;1004050,7919540405;0,9999041324952009
2021-05-28;1018274,3254547119;0,9999054715986547
2021-05-31;1013014,5770187378;0,9999049807907014
2021-06-01;1022775,5417709351;0,9999058876164074
2021-06-02;1048325,7975006104;0,999908181364662
2021-06-03;1059895,1508255005;0,99990918361685
2021-06-04;1079679,3935012817;0,9999108477528648
2021-06-07;1070250,646987915;0,9999100623350361
2021-06-08;1062487,063621521;0,9999094051613314
2021-06-09;1050373,3996887207;0,999908360356284
2021-06-10;1035372,5602340698;0,9999070326491032
2021-06-11;1035702,3726882935;0,9999070622539308
2021-06-14;1036978,0314178467;0,9999071765831099
2021-06-15;1032793,7257080078;0,9999068005142554
2021-06-16;1040383,2708816528;0,9999074803999543
2021-06-17;1041480,8374633789;0,9999075779019125
2021-06-18;1045640,604927063;0,999907945575504
2021-06-21;1045034,5662994385;0,99990789219111
2021-06-22;1052620,3534317017;0,9999085559729085
2021-06-23;1030867,6664123535;0,9999066263815887
2021-06-24;1012963,9184112549;0,9999049760387644
2021-06-25;1013638,2957687378;0,9999050392585619
2021-06-28;1000714,8285140991;0,9999038129131561
2021-06-29;989918,6213302612;0,9999668061453996
2021-06-30;1002512,288444519;0,9999672231301686
2021-07-01;1011433,6524047852;0,9999675122389842
2021-07-02;1022327,1142044067;0,9999678584140769
2021-07-05;1051408,1506652832;0,9999687474224335
2021-07-06;1051435,7267837524;0,9999687482420982
2021-07-07;1050892,379875183;0,9999687320838823
2021-07-08;1020612,7132949829;0,9999678044234069
2021-07-09;1019243,8954849243;0,9999677611855923
2021-07-12;1019301,2493515015;0,9999677629996003
2021-07-13;1019656,4908218384;0,9999677742307547
2021-07-14;1013529,4131469727;0,9999675794166835
2021-07-15;1027473,3132095337;0,9999680193983043
2021-07-16;1043855,5452270508;0,9999685213007365
2021-07-19;1015735,133682251;0,99996764981963
2021-07-20;1039827,9468612671;0,9999683993732983
2021-07-21;1046530,6093978882;0,9999686017642603
2021-07-22;1043332,571647644;0,9999685055219442
2021-07-23;1047743,2456283569;0,999968638103925
2021-07-26;1050062,6130142212;0,999968707375755
2021-07-27;1047448,3156433105;0,7851265194265846
2021-07-28;1050735,4547348022;0,9857866469830058
2021-07-29;1039438,3594970703;0,9856321697105312
2021-07-30;1035225,6016616821;0,9855737011124476
2021-08-02;1050961,6059188843;0,9872559788329386
2021-08-03;1051762,6520462036;0,9872656849665253
2021-08-04;1074246,2700653076;0,9875322099551858
2021-08-05;1067329,4746704102;0,9874514128303867
2021-08-06;1063654,5841903687;0,987408057887708
2021-08-09;1057310,0399017334;0,9873324980884094
2021-08-10;1053067,175743103;0,8078247633631481
2021-08-11;1040783,8770904541;0,9999520229953295
2021-08-12;1051120,5334091187;0,9999524947983176
2021-08-13;1058145,5917510986;0,9999528101866876
2021-08-16;1050883,1746139526;0,999952484068507
2021-08-17;1049509,7330551147;0,9999524218867539
2021-08-18;1018970,4016723633;0,9999509959338856
2021-08-19;1016860,9385070801;0,9999508942756662
2021-08-20;1028081,8180236816;0,9999514302343873
2021-08-23;1014544,6950683594;0,9999507821654632
2021-08-24;1017057,2826385498;0,9999509037555854
2021-08-25;1044949,0396728516;0,9999522142314732
2021-08-26;1043455,5717315674;0,9999521458370774
2021-08-27;1042831,127571106;0,9797504718576986
2021-08-30;1037392,8287811279;0,9796443182567303
2021-08-31;1030796,7886743546;0,9795140628129274
2021-09-01;1033676,7127866745;0,7842947438630852
2021-09-02;1042083,8081235886;0,9855390708722858
2021-09-03;1023716,6224241257;0,9852796176555875
2021-09-06;1026424,7011518478;0,9853184553357857
2021-09-07;1009525,2004499435;0,985072685567733
2021-09-08;1005659,4952726364;0,9850153057120706
2021-09-09;997119,04185009;0,7891334593648617
2021-09-10;991363,0474653244;0,9878568717173124
2021-09-13;1000445,8787260056;0,9879671165466568
2021-09-14;994213,3512067795;0,9878916847722116
2021-09-15;994867,9535169601;0,98789965179044
2021-09-16;998479,5407514572;0,9879434198010432
2021-09-17;1001320,1417417526;0,9879776225821768
2021-09-20;979342,6560544968;0,9877078277090611
2021-09-21;989838,0385465622;0,9878381632233855
2021-09-22;1021357,2454710007;0,9882134789629498
2021-09-23;1039190,2464170456;0,9925397269169715
2021-09-24;1022945,6784315109;0,9924212563902923
2021-09-27;1027156,9340620041;0,9924523285912774
2021-09-28;1003436,4384870529;0,9922739072190959
2021-09-29;997358,7577390671;0,9922268261412117
2021-09-30;982209,3472471237;0,9921069341834106
2021-10-01;985767,786028862;0,9939149466615571
2021-10-04;987641,5573835373;0,9939264913343708
2021-10-05;988901,4074430466;0,9939342289209454
2021-10-06;984594,8877286911;0,9939076978439916
2021-10-07;1006204,7458524704;0,9871766435154431
2021-10-08;1001554,913058281;0,987117109621958
2021-10-11;1007892,7302427292;0,9871981196357952
2021-10-12;1004085,1805906296;0,987149574157713
2021-10-13;1008957,0816831589;0,9872116243725706
2021-10-14;1032425,7787427902;0,9875023247015089
2021-10-15;1041008,327837944;0,9876053612565068
2021-10-18;1034375,8337278366;0,9875258859190302
2021-10-19;1037812,5795621872;0,9875671943021134
2021-10-20;1070121,3387022018;0,9879425615714127
2021-10-21;1080769,208987236;0,9880613529278741
2021-10-22;1081785,3192930222;0,9880725667815943
2021-10-25;1076179,0837888718;0,9880104321419328
2021-10-26;1078151,409731865;0,9880323653653357
2021-10-27;1081453,5646162033;0,9880689078341535
2021-10-28;1075206,99888134;0,9879995924822442
2021-10-29;1073454,5784101486;0,9879800017513277
2021-11-01;1069756,6494779587;0,7924653674829703
2021-11-02;1059744,456727028;0,990057458602238
2021-11-03;1073546,1437501907;0,9901852815611166
2021-11-04;1067052,2980203629;0,9901255513421366
2021-11-05;1074051,9424581528;0,9901899035646801
2021-11-08;1068949,4244909286;0,9901430760982213
2021-11-09;1030189,9543771744;0,9897722229892765
2021-11-10;1032830,0858049393;0,9897983673434092
2021-11-11;1031929,4717569351;0,9897894638922193
2021-11-12;1037510,4145708084;0,9898443880812359
2021-11-15;1056884,1623544693;0,9900305506437106
2021-11-16;1040803,2956705093;0,9898765182855525
2021-11-17;1026756,810669899;0,9897380246007984
2021-11-18;1030461,9958963394;0,9897749231179632
2021-11-19;1034738,0500001907;0,9898171782394054
2021-11-22;1015518,7752733231;0,9896244625027033
2021-11-23;998718,8136224747;0,989449930262313
2021-11-24;1000873,360531807;0,9894726410477559
2021-11-25;990481,9505052567;0,9893621957202932
2021-11-26;962472,5504388809;0,9890526196022394
2021-11-29;966331,8337488174;0,9890963406522775
2021-11-30;953669,9469690323;0,9889515726425641
2021-12-01;954862,444275856;0,7623654097918213
2021-12-02;945311,3096284866;0,959860155943964
2021-12-03;944148,1212091446;0,9598107037439211
2021-12-06;947217,6895303726;0,9599409418000762
2021-12-07;966900,8786249161;0,9607564235468916
2021-12-08;963262,6340112686;0,9978317442432341
2021-12-09;972426,4186143875;0,9978521770783968
2021-12-10;976260,8748064041;0,9978606130744647
2021-12-13;964554,7786188126;0,9978346488993988
2021-12-14;942292,7034578323;0,9977834915373873
2021-12-15;934590,8809480667;0,9977652256254055
2021-12-16;958283,9785966873;0,9978204793170694
2021-12-17;961003,0497179031;0,9978266460735108
2021-12-20;942187,0170183182;0,9977832429085235
2021-12-21;952486,6806230545;0,9978072136923676
2021-12-22;959390,3365907669;0,997822992715463
2021-12-23;978594,3207826614;0,9978657144159573
2021-12-27;1004811,6174974442;0,9979214016686289
2021-12-28;1016115,850060463;0,99794452595996
2021-12-29;997024,9392747879;0,9979051679961068
2021-12-30;996331,0264482498;0,997903709012337
2022-01-03;1023859,99954319;0,7955818146361454
2022-01-04;1018660,1762399673;0,9944421080696865
2022-01-05;1026434,0239343643;0,994484201574345
2022-01-06;1016947,630944252;0,9944327485496977
2022-01-07;1017251,5807733536;0,9944344120173775
2022-01-10;991376,7412042618;0,9942891506952457
2022-01-11;1013334,7841424942;0,9944128996045005
2022-01-12;1029852,6617212296;0,9945025114915046
2022-01-13;1034965,1271066666;0,9945296676912357
2022-01-14;1048744,6374063492;0,9946015426717627
2022-01-17;1043633,2078104019;0,9945751025064311
2022-01-18;1043368,6500787735;0,9945737269633044
2022-01-19;1033286,1910028458;0,9945207792162972
2022-01-20;1043063,7416315079;0,9945721407548878
2022-01-21;1034147,3100290298;0,994525341681644
2022-01-24;1000061,1998224258;0,9943387432946491
2022-01-25;1006701,8369073868;0,9943760873719586
2022-01-26;1035939,3303918839;0,9945348120230997
2022-01-27;1059109,5324869156;0,9946543742648016
2022-01-28;1064184,5499505997;0,9946798671588318
2022-01-31;1074986,5384836197;0,99473332644589
2022-02-01;1096947,9355707169;0,9983864318902005
2022-02-02;1113264,9365320206;0,9984100817794
2022-02-03;1108176,8247842789;0,9984027817877423
2022-02-04;1126913,105439186;0,9984293374543217
2022-02-07;1135849,4777383804;0,9984416947477305
2022-02-08;1108607,7244653702;0,9984034026032058
2022-02-09;1112209,1762094498;0,9984085725555873
2022-02-10;1120499,4095544815;0,9984203470418149
2022-02-11;1134743,8073663712;0,9984401763680426
2022-02-14;1117923,3800287247;0,998416707049367
2022-02-15;1120778,0010004044;0,998420739695669
2022-02-16;1150484,08258152;0,9984615169964145
2022-02-17;1152941,815522194;0,9984647965898039
2022-02-18;1141084,4291315079;0,9984488437824934
2022-02-21;1152989,032532692;0,9984648594591925
2022-02-22;1121443,6198587418;0,9984216770459042
2022-02-23;1135048,7446985245;0,9984405954235759
2022-02-24;1092654,5773248672;0,9983800917108856
2022-02-25;1133540,473687172;0,9984385205045305
2022-02-28;1119075,7206964493;0,9984183374062965
2022-03-01;1121709,7595834732;0,8405356457308724
2022-03-02;1118904,8067789078;0,9999304434169055
2022-03-03;1106244,433098793;0,9999296473791515
2022-03-04;1065741,3234796524;0,9999269736535003
2022-03-07;1017857,2020654678;0,9999235381986691
2022-03-08;990308,0075159073;0,999996657204503
2022-03-09;1028032,9247150421;0,9999967798724452
2022-03-10;1049870,5678339005;0,9999968468521268
2022-03-11;1084162,170408249;0,9999969465848944
2022-03-14;1091664,555653572;0,9999969675692675
2022-03-15;1101085,260734558;0,999996993514248
2022-03-16;1132698,7798986435;0,9999970774249899
2022-03-17;1119702,909210205;0,9999970435040215
2022-03-18;1138321,941696167;0,9999970918621289
2022-03-21;1166391,489868164;0,9999971618473069
2022-03-22;1181649,645280838;0,9999971984952043
2022-03-23;1187860,2954874039;0,9999972131426896
2022-03-24;1191369,719078064;0,9999972213519488
2022-03-25;1218096,607366562;0,9999972823197043
2022-03-28;1225084,009048462;0,9999972978202935
2022-03-29;1209179,470612526;0,9999972622780748
2022-03-30;1230693,8098554611;0,9999973101374837
2022-03-31;1210619,2094068527;0,9999972655339331
